"key","value"
"loc_psyker_female_b__look_at_grenade_02","Grenade!"
"loc_psyker_female_b__look_at_grenade_03","Yes, Beloved, I have seen that grenade."
"loc_psyker_female_b__look_at_grenade_04","Oh, is that a grenade?"
"loc_psyker_female_b__look_at_grenade_05","I think I see a grenade!"
"loc_psyker_female_b__look_at_grenade_06","A grenade? Oh."
"loc_psyker_female_b__look_at_grenade_07","I think I've found a grenade!"
"loc_psyker_female_b__look_at_grenade_08","Does anyone want this grenade?"
"loc_psyker_female_b__look_at_grenade_09","A grenade? Why did I dream that into being?"
"loc_psyker_female_b__look_at_grenade_10","Someone's left a grenade in my dream ..."
"loc_psyker_female_b__look_at_healthstation_01","Healing! I knew we'd find some!"
"loc_psyker_female_b__look_at_healthstation_02","A healer's station?"
"loc_psyker_female_b__look_at_healthstation_03","We should bind our wounds. All of us."
"loc_psyker_female_b__look_at_healthstation_04","A healer's station. How delightful!"
"loc_psyker_female_b__look_at_healthstation_05","What a splendid healer's station!"
"loc_psyker_female_b__look_at_healthstation_06","Oh. A healer's station."
"loc_psyker_female_b__look_at_healthstation_07","We can heal? Yes?"
"loc_psyker_female_b__look_at_healthstation_08","Yes, Beloved, it's a healing station. Shush."
"loc_psyker_female_b__look_at_healthstation_09","A healer's station. Blessed be."
"loc_psyker_female_b__look_at_healthstation_10","Ooh. Balms and unguents."
"loc_psyker_female_b__lore_abhumans_four_b_01","But I'm sure you're the most special, right, Brute?"
"loc_psyker_female_b__lore_abhumans_four_b_02","They call you the Alpha type. Stands to reason there should be others."
"loc_psyker_female_b__lore_abhumans_four_c_01","It doesn't matter ... All Ogryns are lovely, don't you think?"
"loc_psyker_female_b__lore_abhumans_four_c_02","My Beloved says you're all quibbling. Quibble. Quibble. Quibble."
"loc_psyker_female_b__lore_abhumans_one_b_02","How can something so small be so dangerous?"
"loc_psyker_female_b__lore_abhumans_one_c_01","Ratlings are very good at hiding. There could be one here right now, and you'd never know."
"loc_psyker_female_b__lore_abhumans_one_c_02","Widely despised, yet always come up trumps. I think I like these ""Ratlings""."
"loc_psyker_female_b__lore_abhumans_three_a_01","I think I feel most sorry for abhumans. Nobody likes them much."
"loc_psyker_female_b__lore_abhumans_three_a_02","It's very unfair how abhumans are treated, don't you think?"
"loc_psyker_female_b__lore_abhumans_three_a_03","I think it's sad how people look down on abhumans."
"loc_psyker_female_b__lore_abhumans_three_a_04","Nobody likes abhumans much, do they? I never understood why."
"loc_psyker_female_b__lore_abhumans_three_b_01","Everyone should be loved for who they are, no matter how monstrous or dangerous."
"loc_psyker_female_b__lore_abhumans_three_b_02","There are some abhumans who no one ever talks about, and that's the saddest fate of all."
"loc_psyker_female_b__lore_abhumans_three_c_01","I think I'd like to see a Felinid, but they're very rare."
"loc_psyker_female_b__lore_abhumans_three_c_02","My Beloved says Felinids are particularly beautiful. I'd like to see one very much."
"loc_psyker_female_b__lore_abhumans_two_b_01","My Beloved says they do have souls. And so do lots of other creatures you don't like."
"loc_psyker_female_b__lore_abhumans_two_c_02","You'd be surprised how small and shrivelled some souls are. I take a peek on occasion."
"loc_psyker_female_b__lore_astra_militarum_four_b_01","I hope you get your wish, Brute."
"loc_psyker_female_b__lore_astra_militarum_four_b_02","Oh, sweet Brute, you do find pleasure in the simplest things."
"loc_psyker_female_b__lore_astra_militarum_four_c_01","My Beloved admires your enthusiasm, but says you should concentrate on the matter at hand."
"loc_psyker_female_b__lore_astra_militarum_four_c_02","I wonder if the heretics have tanks? I hope they don't have Null Shields. Makes them less... squishy."
"loc_psyker_female_b__lore_astra_militarum_one_b_01","But Roughneck, there are such horrors to come. You wouldn't wish that on your friends, would you?"
"loc_psyker_female_b__lore_astra_militarum_one_b_02","You have new friends now, Roughneck. At least, I hope we're friends. I'd be most upset if not."
"loc_psyker_female_b__lore_astra_militarum_one_c_01","Steel-eyed, cold-blooded killers. I like them."
"loc_psyker_female_b__lore_astra_militarum_one_c_02","I don't think we need the Imperial Guard just yet, but I suppose it's never too late to panic."
"loc_psyker_female_b__lore_astra_militarum_three_a_01","I wonder why Imperial Guard Commissars are so... heartless."
"loc_psyker_female_b__lore_astra_militarum_three_a_02","Have you ever met an Imperial Guard Commissar? They're so frightful!"
"loc_psyker_female_b__lore_astra_militarum_three_a_03","I've a lot in common with Imperial Guardsmen. I fear the Witch Hunters, and they fear the Commissars."
"loc_psyker_female_b__lore_astra_militarum_three_a_04","My Beloved calls Imperial Guard Commissars a necessary evil. I wonder what he means."
"loc_psyker_female_b__lore_astra_militarum_three_b_01","Oh, but they do have very nice uniforms."
"loc_psyker_female_b__lore_astra_militarum_three_b_02","If they were nicer to their soldiers, I'm sure they'd get better results."
"loc_psyker_female_b__lore_astra_militarum_three_c_01","Commissars have a hard childhood. Perhaps they're just misunderstood."
"loc_psyker_female_b__lore_astra_militarum_three_c_02","Behind their black garb, they're just lost children who need a cuddle."
"loc_psyker_female_b__lore_astra_militarum_two_b_01","I've never met a kind preacher. Quite strange, when you think about it."
"loc_psyker_female_b__lore_astra_militarum_two_c_01","My Beloved thinks that if we really must kill in his name, then it's best we win."
"loc_psyker_female_b__lore_astra_militarum_two_c_02","Sebastian Thor was a simple preacher, and just look what he became."
"loc_psyker_female_b__lore_brahms_four_b_01","Yes, that does seem likely."
"loc_psyker_female_b__lore_brahms_four_b_02","All this categorisation of ""killers"". We're all fighting in the mud. Why quibble?"
"loc_psyker_female_b__lore_brahms_four_c_01","I wonder if her crew get nicer uniforms?"
"loc_psyker_female_b__lore_brahms_four_c_02","I think pirates have to sing. And I don't like singing."
"loc_psyker_female_b__lore_brahms_one_b_01","She feels shackled by duty and circumstance. So do I."
"loc_psyker_female_b__lore_brahms_one_b_02","She's trapped by honour and old debts. Funny. She doesn't look the sort for that."
"loc_psyker_female_b__lore_brahms_one_c_01","Oh, I'm sure she'll cheer up ... Once the killing starts."
"loc_psyker_female_b__lore_brahms_one_c_02","She looks lonely. Lonely and proud."
"loc_psyker_female_b__lore_brahms_three_a_01","No one's indispensable, of course, but I think the shipmistress is close. She doesn't seem to like it."
"loc_psyker_female_b__lore_brahms_three_a_02","Have you seen how Rannick defers to the shipmistress? She must be important."
"loc_psyker_female_b__lore_brahms_three_a_03","No one questions Shipmistress Brahms, did you notice? Such easy authority."
"loc_psyker_female_b__lore_brahms_three_a_04","My Beloved says that the shipmistress is deep in Grendyl's counsel."
"loc_psyker_female_b__lore_brahms_three_b_01","I think she might explode soon. Like a bomb. That will be colourful, won't it?"
"loc_psyker_female_b__lore_brahms_three_b_02","I don't think I could handle that sort of pressure."
"loc_psyker_female_b__lore_brahms_three_c_01","Perhaps my Beloved will cheer her up. He's good at that."
"loc_psyker_female_b__lore_brahms_three_c_02","Well, we can't all be cheery, can we?"
"loc_psyker_female_b__lore_brahms_two_b_01","Oh ... I don't think the shipmistress would care to hear that. Maybe I'll tell her."
"loc_psyker_female_b__lore_brahms_two_b_02","That's probably not a wise thing to say ..."
"loc_psyker_female_b__lore_brahms_two_c_01","I don't think I'd like that life. Sounds like it'd be full of detail and boredom."
"loc_psyker_female_b__lore_brahms_two_c_02","You do know a Rogue Trader's life is more piracy than negotiation, don't you?"
"loc_psyker_female_b__lore_chaos_four_b_01","When they draw near, the colours of my dream become those of rot and ruin. All is contaminated."
"loc_psyker_female_b__lore_chaos_four_b_02","All things decay. All things rot, or rust, or die. The heretics seek only to hasten the process."
"loc_psyker_female_b__lore_chaos_four_c_01","In my dreams I've seen entire systems fall to plague. And with it comes madness."
"loc_psyker_female_b__lore_chaos_four_c_02","Sometimes I dream of a realm of a Million-and-One Plagues, from where all corruption stems..."
"loc_psyker_female_b__lore_chaos_one_b_01","My Beloved doesn't dispute their godhood, just their goals."
"loc_psyker_female_b__lore_chaos_one_b_02","Maybe they are gods, but I wouldn't recommend giving them your soul."
"loc_psyker_female_b__lore_chaos_one_c_01","In my dream, there is a changeling lord, who tells My Beloved the galaxy is his. And always has been..."
"loc_psyker_female_b__lore_chaos_one_c_02","The lords of the Empyrean are cunning. I don't think the heretics know they're falling till it's too late."
"loc_psyker_female_b__lore_chaos_three_a_01","The Empyrean is dream. It is madness. It is a Realm of Chaos, from where our nightmares flow."
"loc_psyker_female_b__lore_chaos_three_a_02","Some don't believe the Realm of Chaos exists. But it does."
"loc_psyker_female_b__lore_chaos_three_a_03","All of our enemies hail from the Realm of Chaos. It is a place of nightmare, where souls are damned."
"loc_psyker_female_b__lore_chaos_three_a_04","Sometimes, in my dream, I see the Realm of Chaos. Were it not for My Beloved, I might just drift towards the maddening laughter and never return."
"loc_psyker_female_b__lore_chaos_three_b_01","I can only glimpse it in my dream. To look into the Realm of Chaos is to risk madness, and clearly I'm quite sane."
"loc_psyker_female_b__lore_chaos_three_b_02","No one but My Beloved can gaze into the Realm of Chaos. The rest of us would just go mad, and you wouldn't want that."
"loc_psyker_female_b__lore_chaos_three_c_01","We've all dreamed of the Impossible Fortress, with its twisting spires of formless crystal. Haven't we? Haven't we!?"
"loc_psyker_female_b__lore_chaos_three_c_02","Sometimes I dream of an Impossible Fortress, floating on a sea of pink fire. A voice calls to me, and it sounds so like My Beloved I almost follow..."
"loc_psyker_female_b__lore_chaos_two_b_01","My Beloved still reels from the greatest of betrayals, and fears it could happen again."
"loc_psyker_female_b__lore_chaos_two_b_02","Oh, they're quite real. You should definitely be worried."
"loc_psyker_female_b__lore_chaos_two_c_01","It was all Horus's fault. My Beloved should really have paid him more attention. We all make mistakes."
"loc_psyker_female_b__lore_chaos_two_c_02","What happened to Horus is My Beloved's greatest regret. But back then, he was only human..."
"loc_psyker_female_b__lore_daemons_four_b_01","It's a place of suffering... evil... It's where the monsters live."
"loc_psyker_female_b__lore_daemons_four_b_02","A great wound in the Materium, from which the powers of Chaos flow freely."
"loc_psyker_female_b__lore_daemons_four_c_01","My Beloved says it was made by a god. But that can't be right. He's the only god, isn't he?"
"loc_psyker_female_b__lore_daemons_four_c_02","I see a realm of madness and despair… skies weeping blood… ancient stars burning…"
"loc_psyker_female_b__lore_daemons_one_b_01","Daemons are always just one bad dream away..."
"loc_psyker_female_b__lore_daemons_one_b_02","They can't be that far away, or I wouldn't be able to hear them whispering."
"loc_psyker_female_b__lore_daemons_one_c_01","Sometimes they make incursions in great number. I have dreamt it."
"loc_psyker_female_b__lore_daemons_one_c_02","I have dreamt of daemonic incursions so vast, whole worlds are swept away..."
"loc_psyker_female_b__lore_daemons_three_a_01","If a Daemon ever got past my defences, things would be bad for you. Very bad."
"loc_psyker_female_b__lore_daemons_three_a_03","Do you think I'm strong enough to resist a Daemon? Zola said so, but I'm not so sure."
"loc_psyker_female_b__lore_daemons_three_a_04","Sometimes, in my dream, I can hear Daemons scratching at my mind. I hope they don't get in."
"loc_psyker_female_b__lore_daemons_three_b_01","I couldn't be possessed, if that's what you mean. It's already rather crowded in here."
"loc_psyker_female_b__lore_daemons_three_b_02","My Beloved says nothing can get into my head while he's in there."
"loc_psyker_female_b__lore_daemons_three_c_01","It was either this or the Soul-Binding... I wouldn't have minded being bound to My Beloved."
"loc_psyker_female_b__lore_daemons_three_c_02","You all look frightened now. I hope it's not something I said."
"loc_psyker_female_b__lore_daemons_two_b_01","It was the Blackening. The horror still haunts my nightmares."
"loc_psyker_female_b__lore_daemons_two_b_02","I dreamed a dream of madness and terror. The dream never really ended."
"loc_psyker_female_b__lore_daemons_two_c_01","I think they blame psykers for the whole thing. I do hope they don't execute me."
"loc_psyker_female_b__lore_daemons_two_c_02","I sense troubled times ahead for my kind. They'll need someone to blame."
"loc_psyker_female_b__lore_ecclesiarchy_four_b_01","My Beloved is far too humble to call himself a god."
"loc_psyker_female_b__lore_ecclesiarchy_four_b_02","What's that, Beloved? Dangerous talk? Oh, don't worry, the Brute's far too big to threaten."
"loc_psyker_female_b__lore_ecclesiarchy_four_c_01","If you could gaze into the Empyrean, you'd see My Beloved's light. It's very comforting."
"loc_psyker_female_b__lore_ecclesiarchy_four_c_02","My Beloved doesn't mind if you don't believe. His light is there to guide us no matter what."
"loc_psyker_female_b__lore_ecclesiarchy_one_b_01","I can put in a word with My Beloved if you like."
"loc_psyker_female_b__lore_ecclesiarchy_one_b_02","It's true that My Beloved has no more faithful warriors than the Adepta Sororitas."
"loc_psyker_female_b__lore_ecclesiarchy_one_c_01","They do have the best songs though. ""We Bless the Sinner as He Burns"" is very catchy."
"loc_psyker_female_b__lore_ecclesiarchy_one_c_02","Yes, Beloved, I've also heard them called ""uncompromising""."
"loc_psyker_female_b__lore_ecclesiarchy_three_a_01","My Beloved says there are worlds who know nothing of his light. That's why we have the Missionarus Galaxia."
"loc_psyker_female_b__lore_ecclesiarchy_three_a_02","Pity all the Imperial Missionaries are off exploring. Could have done with a few here."
"loc_psyker_female_b__lore_ecclesiarchy_three_a_03","I wonder how many worlds the Missionarus Galaxia have reclaimed for My Beloved?"
"loc_psyker_female_b__lore_ecclesiarchy_three_a_04","There are some worlds that don't even realise they're at war, until the Missionaries find them. How silly!"
"loc_psyker_female_b__lore_ecclesiarchy_three_b_01","I mean, all human worlds belong to My Beloved, even if they don't know it yet."
"loc_psyker_female_b__lore_ecclesiarchy_three_b_02","That's right, Beloved. Finders keepers. Missionaries are just reclaiming lost property."
"loc_psyker_female_b__lore_ecclesiarchy_three_c_01","It's surprising how many Missionaries don't make it back. Apparently not everyone likes them."
"loc_psyker_female_b__lore_ecclesiarchy_three_c_02","I'd make a good Missionary. But My Beloved says he needs me here."
"loc_psyker_female_b__lore_ecclesiarchy_two_b_01","My Beloved says the Cardinals should listen more and chant less."
"loc_psyker_female_b__lore_ecclesiarchy_two_b_02","Yes, Beloved, the Cardinals do have lovely hats."
"loc_psyker_female_b__lore_ecclesiarchy_two_c_01","My Beloved rather likes the New Ecclesiarch. He's much better than the last one."
"loc_psyker_female_b__lore_ecclesiarchy_two_c_02","My Beloved cannot count the number of Ecclesiarchs he's seen come and go."
"loc_psyker_female_b__lore_enemy_within_four_b_02","They're not so very different from you, Brute. Special, that's all."
"loc_psyker_female_b__lore_enemy_within_four_c_01","Imagine if the Ordo Hereticus had been around when My Beloved was born..."
"loc_psyker_female_b__lore_enemy_within_four_c_02","They say we're unclean. The very nerve!"
"loc_psyker_female_b__lore_enemy_within_three_a_01","I know we do good work, Beloved, but must our order be so... cruel?"
"loc_psyker_female_b__lore_enemy_within_three_a_02","I dreamt of bringing peace to the dispossessed. But we bring only cruelty and suffering."
"loc_psyker_female_b__lore_enemy_within_three_a_03","If I didn't know this was just a dream, I would say the Inquisition's methods were unusually cruel."
"loc_psyker_female_b__lore_enemy_within_three_a_04","Are all ordos of the Inquisition so... enthusiastic in their work? Or is it just us?"
"loc_psyker_female_b__lore_enemy_within_three_b_01","You have a point, Sibling. They call it ""investigating"", but it's remarkably... stabby."
"loc_psyker_female_b__lore_enemy_within_three_b_02","This is just a dream, and nobody can really get hurt in a dream. Not really."
"loc_psyker_female_b__lore_enemy_within_three_c_01","Pain is an illusion of the senses, despair an illusion of the mind. So I'm told."
"loc_psyker_female_b__lore_enemy_within_three_c_02","Yes, Beloved, I know no one is truly innocent. But aren't some more guilty than others?"
"loc_psyker_female_b__lore_enemy_within_two_b_01","Did the Fanatic join the wrong Ordo by mistake?"
"loc_psyker_female_b__lore_enemy_within_two_b_02","Don't worry, Fanatic, I would never harm you... by accident."
"loc_psyker_female_b__lore_enemy_within_two_c_01","When you stare into the Warp, the Warp stares back into you."
"loc_psyker_female_b__lore_enemy_within_two_c_02","I'm used to people being scared of me. My Beloved thinks they aren't scared enough."
"loc_psyker_female_b__lore_era_indomitus_four_b_01","It's a war, Brute. The biggest war imaginable. And My Beloved isn't sure we're going to win."
"loc_psyker_female_b__lore_era_indomitus_four_b_02","I think it's a nightmare. At least, I hope it is. I think."
"loc_psyker_female_b__lore_era_indomitus_four_c_01","Are you sure? It all seems like such a long way away."
"loc_psyker_female_b__lore_era_indomitus_four_c_02","No, Beloved. It doesn't seem like a good idea to me either."
"loc_psyker_female_b__lore_era_indomitus_one_b_01","Cadia... the whole system at war. Billions dead. I... felt it. My Beloved felt it."
"loc_psyker_female_b__lore_era_indomitus_one_b_02","My Beloved tried everything. You have to believe him. He really tried..."
"loc_psyker_female_b__lore_era_indomitus_one_c_01","My Beloved was desperate. He says he might have made a mistake."
"loc_psyker_female_b__lore_era_indomitus_one_c_02","It was foreseen. But that's the thing with prophecy. Nobody really believes it."
"loc_psyker_female_b__lore_era_indomitus_three_a_04","Since the Psychic Awakening I have more siblings than ever. Not all of them good."
"loc_psyker_female_b__lore_era_indomitus_three_b_01","In my dream, I see others... Xenos... they all share our dream now. And our nightmare."
"loc_psyker_female_b__lore_era_indomitus_three_b_02","We fear our own kind more than ever, but My Beloved says the Awakening has touched the Xenos, too."
"loc_psyker_female_b__lore_era_indomitus_three_c_01","Oh, I have ever such a bad feeling about all this."
"loc_psyker_female_b__lore_era_indomitus_three_c_02","No, Beloved. I don't think they really understand what's happening either."
"loc_psyker_female_b__lore_era_indomitus_two_b_01","The Nachmund Gauntlet is navigable, they say, but the dangers of that passage are great."
"loc_psyker_female_b__lore_era_indomitus_two_b_02","My Beloved can barely see beyond the Great Rift, and what he does see fills him with dread."
"loc_psyker_female_b__lore_era_indomitus_two_c_01","Time flows differently in the Dark Imperium. Who knows how long they've been fighting the nightmare?"
"loc_psyker_female_b__lore_era_indomitus_two_c_02","Great danger comes from the Dark Imperium. I feel it scratching at the edge of my dream."
"loc_psyker_female_b__lore_grendyl_four_b_01","I know! I never knew I could dream in such detail!"
"loc_psyker_female_b__lore_grendyl_four_b_02","It's splendid, isn't it? So many new friends!"
"loc_psyker_female_b__lore_grendyl_four_c_01","I don't want to get too attached to anyone. I think most of them are going to die."
"loc_psyker_female_b__lore_grendyl_four_c_02","I don't really see people. Just corpses that aren't dead yet."
"loc_psyker_female_b__lore_grendyl_one_b_01","It doesn't bother me. My Beloved knows everything, so I don't have to."
"loc_psyker_female_b__lore_grendyl_one_b_02","I enjoy a good mystery. It keeps me grounded."
"loc_psyker_female_b__lore_grendyl_one_c_01","It'll all turn out for the best ... I hope."
"loc_psyker_female_b__lore_grendyl_one_c_02","Oh, stop complaining. You're upsetting me."
"loc_psyker_female_b__lore_grendyl_three_a_01","My Beloved says that Grendyl is distracted by other matters."
"loc_psyker_female_b__lore_grendyl_three_a_02","I don't think Grendyl is entirely focused on Atoma."
"loc_psyker_female_b__lore_grendyl_three_a_03","Grendyl claims Atoma is important, so why isn't Grendyl here?"
"loc_psyker_female_b__lore_grendyl_three_a_04","Surely Grendyl should be on the Mourningstar with everyone else?"
"loc_psyker_female_b__lore_grendyl_three_b_01","The Inquisitor can't be everywhere ... I don't think."
"loc_psyker_female_b__lore_grendyl_three_b_02","My Beloved is omnipresent. Alas, the same isn't true for the rest of us."
"loc_psyker_female_b__lore_grendyl_three_c_01","Oh, it'll all work out, I'm sure."
"loc_psyker_female_b__lore_grendyl_three_c_02","You shouldn't worry. I just haven't dreamed Grendyl in enough detail yet. I'll get around to it at some point."
"loc_psyker_female_b__lore_grendyl_two_b_01","It doesn't matter if Grendyl believes in my Beloved, so long as my Beloved believes in Grendyl."
"loc_psyker_female_b__lore_grendyl_two_b_02","Are you looking for common ground? Someone's ambitious."
"loc_psyker_female_b__lore_grendyl_two_c_01","As long as the Fanatic's happy, where's the harm?"
"loc_psyker_female_b__lore_grendyl_two_c_02","The Fanatic could use a friend ... but I'm not sure Grendyl's a good fit."
"loc_psyker_female_b__lore_hadron_four_b_01","I confess, I don't really listen when she speaks."
"loc_psyker_female_b__lore_hadron_four_b_02","Her voice is so ... Grating. I prefer to ignore her."
"loc_psyker_female_b__lore_hadron_four_c_01","I don't see that it matters. After all, I'm in control of all this."
"loc_psyker_female_b__lore_hadron_four_c_02","My dream, my rules. You shall do as I say, sweet Brute."
"loc_psyker_female_b__lore_hadron_one_b_01","Oh, she doesn't unsettle me. After all, I can always unmake her."
"loc_psyker_female_b__lore_hadron_one_b_02","Oh, I think I'm still creepier ... This is a competition, isn't it?"
"loc_psyker_female_b__lore_hadron_one_c_01","My Beloved says he wears a mask whenever he talks to her. That's strange."
"loc_psyker_female_b__lore_hadron_one_c_02","Oh, she loves my Beloved so she's probably all right."
"loc_psyker_female_b__lore_hadron_three_a_01","The Tech-Priest's mind is cluttered, but highly organised."
"loc_psyker_female_b__lore_hadron_three_a_02","I don't like looking in the Tech-Priest's head. Her thoughts make my eyes bleed."
"loc_psyker_female_b__lore_hadron_three_a_03","The Tech-Priest has very metallic thoughts. They taste like blood."
"loc_psyker_female_b__lore_hadron_three_a_04","You all think in spirals and bright colours. The Tech-Priest is all hard edges and monochrome."
"loc_psyker_female_b__lore_hadron_three_b_01","I don't think you're supposed to do that ..."
"loc_psyker_female_b__lore_hadron_three_b_02","You didn't ... pry? You'll get us both in trouble."
"loc_psyker_female_b__lore_hadron_three_c_01","Oh, it'll all be forgotten when I wake up. It always is."
"loc_psyker_female_b__lore_hadron_three_c_02","Don't you dare drag me down with you!"
"loc_psyker_female_b__lore_hadron_two_b_02","Age doesn't matter. It's the ability to kill with impunity that counts."
"loc_psyker_female_b__lore_hadron_two_c_01","Oh! Imagine the sights she's seen. How nice!"
"loc_psyker_female_b__lore_hadron_two_c_02","My Beloved says that Tech-Priests believe flesh to be weak. Isn't that odd?"
"loc_psyker_female_b__lore_hallowette_four_b_01","Are you sure, Sweet Brute? She does seem to go through rather a lot of them."
"loc_psyker_female_b__lore_hallowette_four_b_02","I don't know about that. I hear such horrible rumours ..."
"loc_psyker_female_b__lore_hallowette_four_c_01","You're not meant for that life, Sweet Brute. Stay here with me."
"loc_psyker_female_b__lore_hallowette_four_c_02","Oh, don't go. Whoever will I kill things with?"
"loc_psyker_female_b__lore_hallowette_one_b_01","That's the purser, isn't it? Go on ..."
"loc_psyker_female_b__lore_hallowette_one_b_02","Oh dear. I hope I don't have to be scared of her."
"loc_psyker_female_b__lore_hallowette_one_c_01","My Beloved refuses to talk about her. That's very odd, don't you think?"
"loc_psyker_female_b__lore_hallowette_one_c_02","I hear people who enter her stateroom don't tend to come out, whether they're invited or otherwise."
"loc_psyker_female_b__lore_hallowette_three_a_01","My Beloved says the purser's prices are very high ..."
"loc_psyker_female_b__lore_hallowette_three_a_02","My, the purser's certainly bold with her prices, isn't she?"
"loc_psyker_female_b__lore_hallowette_three_a_03","The purser's prices are very high ... given everything is almost certainly stolen."
"loc_psyker_female_b__lore_hallowette_three_a_04","I wish the purser wouldn't charge so much ..."
"loc_psyker_female_b__lore_hallowette_three_b_01","She is rather forceful, isn't she?"
"loc_psyker_female_b__lore_hallowette_three_b_02","My Beloved says she doesn't negotiate. Ever."
"loc_psyker_female_b__lore_hallowette_three_c_01","Oh well. You can't take it with you!"
"loc_psyker_female_b__lore_hallowette_three_c_02","Don't worry about it. There's no pockets in a shroud."
"loc_psyker_female_b__lore_hallowette_two_b_01","Oh, don't be so serious. I don't like it."
"loc_psyker_female_b__lore_hallowette_two_b_02","You're forever clucking like a broody fenhawk. Cluck. Cluck. Cluck."
"loc_psyker_female_b__lore_hallowette_two_c_01","She always has an aura of death around her. It's very strange."
"loc_psyker_female_b__lore_hallowette_two_c_02","Her eyes aren't quite right. It's like staring into oblivion."
"loc_psyker_female_b__lore_hive_cities_four_b_01","They're the Highborns. They think themselves safe in their tower, but they aren't."
"loc_psyker_female_b__lore_hive_cities_four_b_02","Highborns, Brute. I don't think they've even noticed the nightmare below."
"loc_psyker_female_b__lore_hive_cities_four_c_01","It must be nice being above the clouds. I hear they even have windows."
"loc_psyker_female_b__lore_hive_cities_four_c_02","If I'd been born in a spire, my dream would be different, and I may never have met My Beloved."
"loc_psyker_female_b__lore_hive_cities_one_b_01","I sense there's much worse in the deep hive... I hope we don't have to go there."
"loc_psyker_female_b__lore_hive_cities_one_b_02","I sense darkness ahead. There is more to fear in Hive Tertium than mere gangs..."
"loc_psyker_female_b__lore_hive_cities_one_c_01","Perhaps the gangers are just misunderstood."
"loc_psyker_female_b__lore_hive_cities_one_c_02","Everyone needs a chance at redemption. But if they shoot at us, I will have to make their heads explode."
"loc_psyker_female_b__lore_hive_cities_three_a_01","Hive-cities make me nervous. So many souls... so many thoughts... so much pain..."
"loc_psyker_female_b__lore_hive_cities_three_a_02","I tend to stay away from crowds. Bad things can happen when my senses are overwhelmed. Bringing me to a hive was a very bad idea..."
"loc_psyker_female_b__lore_hive_cities_three_a_03","I really don't like hive-cities. So many people... I can't tell who's dreaming who."
"loc_psyker_female_b__lore_hive_cities_three_a_04","No, My Beloved, I'm sure they wouldn't live in a hive-city either, given the choice."
"loc_psyker_female_b__lore_hive_cities_three_b_01","Imagine never seeing the sky. Mind you, the pollution is so bad you can't even see it from outside."
"loc_psyker_female_b__lore_hive_cities_three_b_02","The lower down you go, the older it gets. There are places long forgotten. Dark places."
"loc_psyker_female_b__lore_hive_cities_three_c_01","Sometimes I think I might be awake, because my dream couldn't possibly be this... depressing."
"loc_psyker_female_b__lore_hive_cities_three_c_02","Yes, beloved, I also think we'd be better off in the High Hive."
"loc_psyker_female_b__lore_hive_cities_two_b_01","Must we really make a tour of some smelly old factories?"
"loc_psyker_female_b__lore_hive_cities_two_b_02","Yes, Beloved. Apparently without Moebian steel, your tanks would be poorly protected."
"loc_psyker_female_b__lore_hive_cities_two_c_01","I expect when everyone's dead they'll just man the factories with servitors. Sad, really."
"loc_psyker_female_b__lore_hive_cities_two_c_02","At least the servitors will still be here when everyone else is gone."
"loc_psyker_female_b__lore_imperium_four_b_01","Yes, Beloved, I would toll the Bell of Lost Souls for our brave Brute, too."
"loc_psyker_female_b__lore_imperium_four_b_02","My Beloved says many a charlatan has had the Bell of Lost Souls tolled for them, so why not us?"
"loc_psyker_female_b__lore_imperium_four_c_01","The most extraordinary things turn up in the most unlikely places. That's how My Beloved found me."
"loc_psyker_female_b__lore_imperium_four_c_02","I think I'd like to be remembered a hero. Will you make that happen, My Beloved?"
"loc_psyker_female_b__lore_imperium_one_b_01","Everyone thinks My Beloved lives there, but he doesn't. Not really."
"loc_psyker_female_b__lore_imperium_one_b_02","My Beloved thinks we're all better off out here. Terra isn't what it was."
"loc_psyker_female_b__lore_imperium_one_c_01","My Beloved would love to show us around, but the others won't let him."
"loc_psyker_female_b__lore_imperium_one_c_02","I'd hate to see My Beloved shackled to that Golden Throne. He's better off here, with me."
"loc_psyker_female_b__lore_imperium_three_a_01","My Beloved has many regrets. He says the Imperial Tithe is a harsh necessity."
"loc_psyker_female_b__lore_imperium_three_a_02","Do you think Atoma will ever start paying the tithe again? I hope not. It seems unfair."
"loc_psyker_female_b__lore_imperium_three_a_03","I dreamed of a galaxy free of the Imperial Tithe. My Beloved enjoyed the dream very much."
"loc_psyker_female_b__lore_imperium_three_a_04","I dreamed last night of the Imperial Tithe. Of children torn from their home worlds. Pain..."
"loc_psyker_female_b__lore_imperium_three_b_01","In My Beloved's defence, not all tithes are paid in souls."
"loc_psyker_female_b__lore_imperium_three_b_02","My Beloved would like it known that tithes guarantee protection for all."
"loc_psyker_female_b__lore_imperium_three_c_01","I hear some worlds make a game of the tithe. Sounds like fun!"
"loc_psyker_female_b__lore_imperium_three_c_02","Yes, Beloved, I think the meaning of the tithe has been lost in translation."
"loc_psyker_female_b__lore_imperium_two_b_01","My Beloved finds it all very tiring."
"loc_psyker_female_b__lore_imperium_two_b_02","My Beloved never intended to take things so far."
"loc_psyker_female_b__lore_imperium_two_c_01","So many souls destined for destruction. Sad, really."
"loc_psyker_female_b__lore_imperium_two_c_02","This world isn't so bad, once you get used to the smell."
"loc_psyker_female_b__lore_inquisition_four_b_01","No, Beloved, I wouldn't like to meet one. Not after last time."
"loc_psyker_female_b__lore_inquisition_four_b_02","My Beloved says the problem with Assassins is that they don't really listen to him any more."
