key,value
loc_talent_broker_keystone_vultures_mark_aoe_stagger_desc,Убивства еліт чи спеціалістів дальніми атаками відкидають усіх ворогів навколо тебе назад.
loc_talent_broker_keystone_vultures_mark_dodge_on_ranged_crit,Ухиляння стерв’ятника
loc_talent_broker_keystone_vultures_mark_dodge_on_ranged_crit_desc,Критичні удари дальніми атаками надають невразливість до всіх атак на {duration:%s}с.
loc_talent_broker_keystone_vultures_mark_increased_duration,Терплячий мисливець
loc_talent_broker_keystone_vultures_mark_increased_duration_desc,Тривалість мітки стерв’ятника подовжено до {duration:%s}с.
loc_talent_broker_keystone_vultures_mark_on_kill,Мітка стерв’ятника
loc_talent_broker_keystone_vultures_mark_on_kill_desc,"Убивство спеціаліста чи еліта дальньою зброєю надає стак мітки стерв’ятника на {duration:%s}с (накопичується до {max_stacks:%s} разів).

Кожен стак надає {ranged_damage:%s} шкоди дальніми атаками, {crit_chance:%s} шансу критичного удару дальніми атаками та {movement_speed:%s} швидкості руху.

За максимальної кількості стаків убивства спеціалістів і елітів дальньою зброєю відновлюють {toughness:%s} щитів тобі та союзникам у єдності."
loc_talent_broker_passive_blitz_inflicts_toxin,Кишеньковий токсин
loc_talent_broker_passive_blitz_inflicts_toxin_desc,Вибухи бліц-умінь заражають ворогів {stacks:%s} стаками {toxin:%s}.
loc_talent_broker_passive_cleave_on_cleave,Бойовий розгін
loc_talent_broker_passive_cleave_on_cleave_desc,Удар по {min_targets:%s} чи більше ворогах однією атакою надає {multiplier:%s} розсічення для наступної атаки.
loc_talent_broker_passive_close_range_damage_on_dodge,Швидкий і смертельний
loc_talent_broker_passive_close_range_damage_on_dodge_desc,{damage_near:%s} шкоди дальніми атаками на близькій дистанції протягом {duration:%s}с після успішного ухиляння.
loc_talent_broker_passive_close_ranged_damage,На тобі
loc_talent_broker_passive_close_ranged_damage_desc,"{damage_near:%s} шкоди дальніми атаками по цілях у межах {range_near:%s} м, зі зменшенням до мінімуму в {damage_far:%s} на {range_far:%s} м і далі."
loc_talent_broker_passive_damage_on_reload,Розвантаження
loc_talent_broker_passive_damage_on_reload_desc,Перезаряджання дальньої зброї надає {damage:%s} шкоди дальніми атаками на {duration:%s}с. Кожні {ammo_per_stack:%s} витрачених набоїв за час дії надають додатково {damage_per_stack:%s} шкоди дальніми атаками.
loc_talent_broker_passive_damage_vs_elites_monsters,Удар понад можливостей
loc_talent_broker_passive_damage_vs_elites_monsters_desc,{multiplier:%s} шкоди по елітах і потворах.
loc_talent_broker_passive_damage_vs_heavy_staggered,Брудні удари
loc_talent_broker_passive_damage_vs_heavy_staggered_desc,"{multiplier:%s} шкоди по ворогах, які повністю збиті з рівноваги."
loc_talent_broker_passive_dodge_melee_on_slide,Верткий пройдисвіт
loc_talent_broker_passive_dodge_melee_on_slide_desc,Під час ковзання ти отримуєш невразливість до атак у ближньому бою.
loc_talent_broker_passive_dr_damage_tradeoff_on_stamina,Боєць Вулику
loc_talent_broker_passive_dr_damage_tradeoff_on_stamina_desc,"Залежно від доступної витривалості — до {damage_reduction:%s} зменшення отриманої шкоди. Додатково, залежно від витраченої витривалості — до {damage_increase:%s} шкоди у ближньому бою."
loc_talent_broker_passive_extended_mag,Боєзапасник
loc_talent_broker_passive_extended_mag_desc,"{clip_size:%s} місткості магазину, заокруглено вгору."
loc_talent_broker_passive_first_target_damage,Вітання з Тертіуму
loc_talent_broker_passive_first_target_damage_desc,"{damage:%s} шкоди у ближньому бою по першому ворогу, ураженому кожною атакою."
loc_talent_broker_passive_improved_dodges,Верткий
loc_talent_broker_passive_improved_dodges_at_full_stamina,Нервовий
loc_talent_broker_passive_improved_dodges_at_full_stamina_desc,"{dodge_cooldown_reset_modifier:%s} швидкості відновлення ухиляння, доки витривалість вища за {stamina:%s}."
loc_talent_broker_passive_improved_dodges_desc,"Ухиляння подовжуються на {dodge_distance_modifier:%s}, а час, що вважається ухилянням, — на {dodge_linger_time:%s}."
loc_talent_broker_passive_improved_sprint_dodge,Немов вітер
loc_talent_broker_passive_improved_sprint_dodge_desc,"{angle:%s} кута ухиляння при спринті. Додатково, ухиляння при спринті доступне навіть за вичерпаною витривалістю."
loc_talent_broker_passive_increased_aura_size,Вільний стрій
loc_talent_broker_passive_increased_aura_size_desc,{multiplier:%s} радіусу єдності.
loc_talent_broker_passive_increased_blitz_ammo,Додаткові сумки
loc_talent_broker_passive_increased_blitz_ammo_desc,{ammo:%s} зарядів бліцу.
loc_talent_broker_passive_increased_ranged_dodges,Рухома ціль
loc_talent_broker_passive_increased_ranged_dodges_desc,Отримати {extra_consecutive_dodges:%s} ефективних ухилянь під час використання дальньої зброї.
loc_talent_broker_passive_increased_weakspot_damage,Слабинка
loc_talent_broker_passive_increased_weakspot_damage_desc,{weakspot_damage:%s} шкоди по слабких місцях.
loc_talent_broker_passive_low_ammo_regen,Злодюжка
loc_talent_broker_passive_low_ammo_regen_desc,"Убивство еліти чи спеціаліста у ближньому бою, коли запас набоїв нижче {ammo_threshold:%s}, поповнює його до {ammo_threshold:%s}."
loc_talent_broker_passive_melee_attacks_apply_toxin,Покрите озброєння
loc_talent_broker_passive_melee_attacks_apply_toxin_desc,Критичні удари у ближньому бою заражають ворогів {stacks:%s} стаком(ами) {toxin:%s}.
loc_talent_broker_passive_melee_cleave_on_melee_kill,Дробильні удари
loc_talent_broker_passive_melee_cleave_on_melee_kill_desc,Убивства у ближньому бою надають {multiplier:%s} розсічення у ближньому бою на {duration:%s}с. Накопичується до {max_stacks:%s} разів.
loc_talent_broker_passive_melee_crit_instakill,Гіперкрит
loc_talent_broker_passive_melee_crit_instakill_desc,"Критичні удари миттєво вбивають ворогів людського розміру, якщо їхнє поточне здоров’я менше ніж {threshold:%s} від шкоди критичного удару."
loc_talent_broker_passive_melee_damage_carry_over,Гіпернасильство
loc_talent_broker_passive_melee_damage_carry_over_desc,Убивства надають {percentage:%s} різниці між завданою твоєю атакою шкодою та здоров’ям убитого ворога як шкоду у ближньому бою на {duration:%s}с.
loc_talent_broker_passive_ninja_grants_crit_chance,Легкий як метелик
loc_talent_broker_passive_ninja_grants_crit_chance_desc,Досконалі блоки та успішні ухиляння надають {critical_strike_chance:%s} шансу критичного удару на {duration:%s}с.
loc_talent_broker_passive_punk_grit,Бандитська міць
loc_talent_broker_passive_punk_grit_desc,{ranged_damage:%s} шкоди дальніми атаками та {toughness_damage_taken_modifier:%s} зменшення шкоди по щитах.
loc_talent_broker_passive_ramping_backstabs,Наростальні удари в спину
loc_talent_broker_passive_ramping_backstabs_desc,"Повторні удари з-за спини по цілі збільшують силу на {power:%s} за кожну атаку, до максимуму в {stacks:%s} разів."
loc_talent_broker_passive_reduce_swap_time,Липкі ручки
loc_talent_broker_passive_reduce_swap_time_desc,"{wield_speed:%s} швидкості зміни зброї. Додатково, отримуєш {recoil:%s} віддачі та {spread:%s} розсіювання під час стрільби навскид або з упору."
loc_talent_broker_passive_reduced_damage_by_toxined,Прицільний токсин
loc_talent_broker_passive_reduced_damage_by_toxined_desc,"Вороги, яких ти заражаєш {toxin:%s}ом, завдають {default:%s} шкоди. Потвори натомість завдають {monster:%s}."
loc_talent_broker_passive_reduced_toughness_damage_during_reload,Прохання на тайм аут
loc_talent_broker_passive_reduced_toughness_damage_during_reload_desc,{toughness_damage_taken_modifier:%s} шкоди по щитах під час перезаряджання та протягом {duration:%s}с після нього.
loc_talent_broker_passive_reload_speed_on_close_kill,Швидкозарядник
loc_talent_broker_passive_reload_speed_on_close_kill_desc,{reload_speed:%s} швидкості перезаряджання на {duration:%s}с після вбивства на близькій дистанції.
loc_talent_broker_passive_replenish_toughness_on_ranged_toughness_damage,Лише подряпина
loc_talent_broker_passive_replenish_toughness_on_ranged_toughness_damage_desc,Відновити {toughness:%s} щитів протягом {duration:%s}с після отримання шкоди по щитах від дальніх атак. Втрата всіх щитів перериває ефект.
loc_talent_broker_passive_restore_toughness_on_close_ranged_kill,Голос Тертіуму
loc_talent_broker_passive_restore_toughness_on_close_ranged_kill_desc,Відновити {toughness:%s} щитів за вбивство дальньою зброєю. Убивства елітів і спеціалістів натомість відновлюють {toughness_elites:%s} щитів.
loc_talent_broker_passive_restore_toughness_on_weakspot_kill,Точне насильство
loc_talent_broker_passive_restore_toughness_on_weakspot_kill_desc,"Удари у ближньому бою відновлюють {default:%s} щитів.
Критичні удари у ближньому бою та удари по слабких місцях натомість відновлюють {weakspot:%s}, а критичні удари по слабких місцях — {critical:%s}."
loc_talent_broker_passive_sprinting_reduces_threat,Недоторканний
loc_talent_broker_passive_sprinting_reduces_threat_desc,"Спринт протягом {threshold:%s}с надає {threat_weight_multiplier:%s} загрози на {duration:%s} с, з накопиченням до {max_stacks:%s} разів.

Успішні ухиляння оновлюють тривалість."
loc_talent_broker_passive_stamina_grants_atk_speed,Швидка витривалість
loc_talent_broker_passive_stamina_grants_atk_speed_desc,{attack_speed_increase:%s} збільшення швидкості атаки у ближньому бою за кожну поточну одиницю витривалості.
loc_talent_broker_passive_stamina_on_successful_dodge,Відновлена постава
loc_talent_broker_passive_stamina_on_successful_dodge_desc,{stamina:%s} витривалості за успішне ухиляння.
loc_talent_broker_passive_stimm_cd_on_kill,Збирач зразків
loc_talent_broker_passive_stimm_cd_on_kill_desc,"Убивства відновлюють {restore:%s} перезарядки твого стимy. Убивства ворогів, заражених {toxin:%s}, натомість відновлюють {restore_toxined:%s}."
loc_talent_broker_passive_stimm_cleanse_on_kill,Благословенні стимми
loc_talent_broker_passive_stimm_cleanse_on_kill_desc,"Поки діє стим, убивства очищають {cleanse_amount:%s} Погані (до {cleanse_threshold:%s} за один стим)."
loc_talent_broker_passive_stimm_increased_duration,Тривалодіючий
loc_talent_broker_passive_stimm_increased_duration_desc,{duration_increase:%s}с тривалості стиму.
loc_talent_broker_passive_stun_immunity_on_toughness_broken,Спалах енергії
loc_talent_broker_passive_stun_immunity_on_toughness_broken_desc,"Отримати невразливість до оглушення на {duration:%s}с та відновити {toughness:%s} щитів, коли щити зламано. перезарядки {cooldown:%s}с."
loc_talent_broker_stimm,Фірмовий від Картелю
loc_talent_broker_stimm_celerity_a,Спюр {tier:%s}
loc_talent_broker_stimm_celerity_b,Рефлекс {tier:%s}
loc_talent_broker_stimm_celerity_c,Запал {tier:%s}
loc_talent_broker_stimm_combat_a,Дике Полум’я {tier:%s}
loc_talent_broker_stimm_combat_b,Лють {tier:%s}
loc_talent_broker_stimm_combat_c,Валтопрін {tier:%s}
loc_talent_broker_stimm_concentration_a,Калма {tier:%s}
loc_talent_broker_stimm_concentration_b,Гайпекс {tier:%s}
loc_talent_broker_stimm_concentration_c,Клай {tier:%s}
loc_talent_broker_stimm_desc,"Використай {stimm_lab:%s}, щоб зварити свій {broker_stimm:%s} — персональний стим для використання в полі."
loc_talent_broker_stimm_durability_a,Залп {tier:%s}
loc_talent_broker_stimm_durability_b,Танк {tier:%s}
loc_talent_broker_stimm_durability_c,Відновлення {tier:%s}
loc_talent_broker_toughness_on_toxined_kill,Токсичне оновлення
loc_talent_broker_toughness_on_toxined_kill_desc,"Відновити {toughness:%s} щитів, коли ворога, зараженого {toxin:%s}, убито атакою у ближньому бою."
loc_talent_buff_cooldown_on_melee_kills,"Поки активний ефект, убивства у ближньому бою надають {cooldown:%s} відновлення перезарядки здібності на {duration:%s}с."
loc_talent_buff_cooldown_on_ranged_kills,"Поки активний ефект, убивства дальньою зброєю надають {cooldown:%s} відновлення перезарядки здібності на {duration:%s}с."
loc_talent_buff_toughness_on_stimm,Відновити {toughness_amount:%s} щитів.
loc_talent_keyword_slowdown_immune,Надає невразливість до сповільнення.
loc_talent_keyword_stun_immune,Надає невразливість до оглушення.
loc_talent_stat_attack_speed,{attack_speed:%s} швидкості атаки.
loc_talent_stat_combat_ability_cooldown_regen_modifier,{combat_ability_cooldown_regen_modifier:%s} відновлення перезарядки бойової здібності.
loc_talent_stat_critical_strike_chance,{critical_strike_chance:%s} шансу критичного удару.
loc_talent_stat_damage_taken_modifier,{damage_taken_modifier:%s} отриманої шкоди.
loc_talent_stat_dodge_cooldown_reset_modifier,{dodge_cooldown_reset_modifier:%s} швидкості відновлення ухиляння.
loc_talent_stat_dodge_distance_modifier,{dodge_distance_modifier:%s} дистанції ухиляння.
loc_talent_stat_dodge_speed_multiplier,{dodge_speed_multiplier:%s} швидкості ухиляння.
loc_talent_stat_finesse_modifier_bonus,{finesse_modifier_bonus:%s} вправності.
loc_talent_stat_movement_speed,{movement_speed:%s} швидкості руху.
loc_talent_stat_power_level,{power_level:%s} сили.
loc_talent_stat_recoil_modifier,{recoil_modifier:%s} віддачі.
loc_talent_stat_reload_speed,{reload_speed:%s} швидкості перезаряджання.
loc_talent_stat_rending_multiplier,{rending_multiplier:%s} пробиття.
loc_talent_stat_stamina_cost_multiplier,{stamina_cost_multiplier:%s} вартості витривалості.
loc_talent_stat_toughness_regen_rate_modifier,{toughness_regen_rate_modifier:%s} відновлення щитів.
loc_talent_stat_wield_speed,{wield_speed:%s} швидкості зміни зброї.
loc_talent_toxin_damage_boost,Потужний токсин
loc_talent_toxin_damage_boost_desc,{power:%s} сили токсину.
loc_term_glossary_adrenaline,Адреналін
loc_term_glossary_adrenaline_frenzy,Адреналіновий шал
loc_term_glossary_broker_toxin,Хімтоксин
loc_term_glossary_chemical_dependency,Залежність
loc_term_glossary_dlc,DLC
loc_tg_weapon_special_shivs,Кинути ніж!
loc_weapon_keyword_heavy_windup,Заряджені Удари
loc_weapon_keyword_heavy_windup_mouseover,Підвищена сила при заряджених важких атаках.
loc_weapon_special_action_throw,Кидок
loc_weapon_special_objective_broker,Убивати ворогів токсином
loc_weapon_special_weapon_powerup_dual_stubpistols_p1,Хитрун
loc_broker_male_b__intro_a_01,"Мені байдуже, кого вбивати, аби платили. Шляхтичі, Покидьки Вулику, правоохоронці… усі йшли до мене, бо я найкращий. Бо їм був потрібен мертвяк без зайвих питань. Так це й працює. Талант сяє найяскравіше в темряві."
loc_broker_female_a__intro_a_01,"Тертіум розвалювався ще до вторгнення. «Добра» шляхта не зважає, що стається з податковим бидлом живущим нижче шпилю… а погана просто псує людям життя, бо може. Так, сер, Тертіум завжди був гнилизною. Але ми бʼємося не за Атому, якою вона була. Ми бʼємося за те, якою вона може стати."
loc_broker_female_b__intro_a_01,"Мені байдуже, кого вбивати, аби платили. Шляхтичі, Покидьки Вулику, правоохоронці… усі йшли до мене, бо я найкращий. Бо їм був потрібен мертвяк без зайвих питань. Так це й працює. Талант сяє найяскравіше в темряві."
loc_broker_male_a__intro_a_01,"Тертіум розвалювався ще до вторгнення. «Добра» шляхта не зважає, що стається з податковим бидлом живущим нижче шпилю… а погана просто псує людям життя, бо може. Так, сер, Тертіум завжди був гнилизною. Але ми бʼємося не за Атому, якою вона була. Ми бʼємося за те, якою вона може стати."
loc_broker_female_c__intro_a_01,"Знаєте, яка тут справжня проблема? Не єретики. А те, що кожен із вас, високоносих дихальників ротом, так захмелів власним смородом, що геть забув, що важливо. Гадаю, час усе перетрусити. Справді розпочати веселощі. Оооо, буде ВЕСЕЛО!"
loc_broker_male_c__intro_a_01,"Знаєте, яка тут справжня проблема? Не єретики. А те, що кожен із вас, високоносих дихальників ротом, так захмелів власним смородом, що геть забув, що важливо. Гадаю, час усе перетрусити. Справді розпочати веселощі. Оооо, буде ВЕСЕЛО!"
loc_achievement_broker_anarchist_keystone_a_description,Утримуватися на повних стаках «Хімозної залежності» протягом {target} с.
loc_achievement_broker_anarchist_keystone_a_name,Обколотий
loc_achievement_broker_deal_damage_in_punk_rage_description,"Завдавати {target} шкоди, поки активна «Лютівня!»."
loc_achievement_broker_deal_damage_in_punk_rage_name,Вулична Лють Вулика
loc_achievement_broker_deploy_stimm_field_description,Використати «Постачання Стимів» {target} разів.
loc_achievement_broker_deploy_stimm_field_name,Вуличний лікар
loc_achievement_broker_enemies_affected_by_chem_bomb_name,Подавись
loc_achievement_broker_enemies_hit_by_flash_grenade_name,Сліпучий!
loc_achievement_broker_enemies_killed_by_missile_launcher_name,Бабахо-носець
loc_achievement_broker_enemies_killed_with_focus_mode_description,"Вбити {target} ворогів, поки активний «Шибайголова»."
loc_achievement_broker_enemies_killed_with_focus_mode_name,Найманець
loc_achievement_broker_gunslinger_keystone_a_description,Отримати {target} стаків «Мітки стерв’ятника».
loc_achievement_broker_gunslinger_keystone_a_name,Око хижака
loc_achievement_broker_ruffian_keystone_a_description,Задіяти «Адреналіновий шал» {target} разів.
loc_achievement_broker_ruffian_keystone_a_name,Який кайф!
loc_achievement_group_broker_2_description,Завершити такі Покути як Покидьок Вулику.
loc_achievement_missions_broker_2_objective_2_description,"Граючи за Покидька Вулику, завершити Місію кожного типу на рівні Загрози «Злоба» чи вище."
loc_achievement_missions_broker_2_objective_2_name,Тямущий оператор (2)
loc_character_title_unlocks,Ефект вибору
loc_circumstance_saints_core_default_description,"Шукати спокою в Святилищах Святої Меселіни, та остерігатися заражених, що тягнуться до цих святих реліквій."
loc_circumstance_saints_core_default_title,Спокута
loc_inventory_mark_locked,Потребує рівня майстерності {mastery_level}
loc_mastery_reward_mark_tooltip,"Альтернативна версія цієї зброї, яку можна застосувати до будь-якої зброї цього типу в Інвентарі."
loc_no_mans_land_completion_easy_description,Завершити такі кампанійні місії «Шлях до Нічиїх Земель» на будь-якій Загрозі.
loc_personality_effect_description,"Особистість твого Оперативника впливає на те, як персонаж реагує на інших та на події."
loc_saints_condition,Молитися в Благословенних Святилищах і шукати святі реліквії.
loc_saints_description,"Вкрадені пайки були отруєні, і тепер житлові блоки кишать зараженими. Спокутуй свої вчинки біля вівтарів Святої Меселіни Величі."
loc_saints_name,День Спокути
loc_stats_special_action_throw_poison_dual_shivs_p1_desc,"Швидко кидає заточку, вкриту Хім-Токсином, по дузі.

Кількість киданих заточок обмежена, і вони відновлюються за вбивство ворогів-Еліт, Спеціалістів або Потвор у ближньому бою, або за будь-яке вбивство ворога ударом у спину в ближньому бою."
loc_talent_broker_ability_stimm_field_desc,"Встановлює переобладнаний Медикрат на підлогу, підсилюючи гравця та союзників. Оперативники, що вдихають газ із ящика, із часом виліковують до {total_corruption_heal:%s} Погані та стають нечутливими до неї.

Крім того, якщо споряджений Стимм, {stimm_field:%s} скопіює його вміст і розпорошить у повітрі, надаючи його ефекти всім союзникам поблизу.

Базова Перезарядка: {cooldown:%s}с."
loc_weapon_special_mode_switch_grip_crowbar_desc,"Змінює хватку на зброї між первинним і вторинним режимами, змінюючи набір рухів."
loc_stimm_lab_onboarding_desc_points,"Об'єм зростає на {volume} кожні п’ять рівнів і може витрачатися на Рецепти Стиммів.

Що більше Об'єму витрачено, то більшою стає Перезарядка Стимма під час місій.

Інтервал становить від {min_duration}s до {max_duration}s залежно від загальної кількості використаного об'єму."
loc_stimm_lab_onboarding_desc_tree,"Розблоковує різні ефекти для особисто звареного Стимма.
Деякі рецепти коштують більше Об'єму, ніж інші"
loc_stimm_lab_recipe,Компонент Стимма
loc_talent_broker_ability_stimm_field_desc_3,"Розгортає переобладнаний Меді-Пак на землі, підсилюючи гравця та союзників протягом {duration:%s}с. Оперативники, що вдихають газ із Паку, з часом виліковують до {total_corruption_heal:%s} Погані та стають нечутливими до неї.

Крім того, якщо споряджений Стимм, {stimm_field:%s} скопіює його вміст і розпорошить у повітрі, надаючи його ефекти всім союзникам поблизу.

Базова Перезарядка: {cooldown:%s}с."
loc_talent_broker_ability_stimm_field_sub_1,Швидкодіючі стимми
loc_talent_broker_ability_stimm_field_sub_1_desc,"Тривалість {stimm_field:%s} скорочується до {duration:%s}с, але його ефекти зберігаються після виходу з зони дії протягом {linger_duration:%s}с."
loc_stimm_lab_onboarding_desc_points_2,"За кожні {level} рівнів Довіри показник Об’єму Стимма зростає на {amount}. Об’єм визначає, які саме та скільки Компонентів може вмістити Стимм.

Використання Об’єму також підвищує В’язкість і Перезарядку Стимма. Отже, потужніший Стимм матиме вищу ціну.

Використовуй доступний Об’єм з розумом."
loc_stimm_lab_onboarding_desc_tree_2,"Як хитрий Покидьок Вулику, ти отримуєш доступ до Лабораторії Стиммів. Використовуй її, щоб зварити Фірмовий від Картелю — персоналізований Стимм для застосування в польових умовах.

Компоненти можна додавати до Стимма, обираючи їх у дереві, надаючи йому різні ефекти та бонуси під час використання."
loc_stimm_lab_reset_desc,Скидання всіх компонентів стимму очистить усі вузли та знову заповнить Об’єм до максимальної місткості.
loc_stimm_lab_reset_title,Скинути всі компоненти стимму
loc_broker_stimms_condition,Виконати завдання Підтримки Картелю.
loc_broker_stimms_description,"Картелі відчинили свої сховища, надавши доступ до покращених стимів, щоб допомогти стримати зростаючу загрозу."
loc_broker_stimms_description_lore,"Стривожені станом міста та прагнучи показати себе, хіміки Картелів зварили особливу партію покращених стимів і розповсюдили їх по всьому Тертіуму. Вони особливо ефективні проти недавньої хвилі атак Чумного Газу, яку Культ «Покарання» випустив на населення. Вирушайте і випробуйте їх у ділі."
loc_broker_stimms_event_context,"Усі доступні стими (включно зі Спеціальним Картельним) були покращені хіміками Картелів, підвищуючи їхню ефективність і водночас надаючи Стаки опору Чумному Газу."
loc_broker_stimms_name,Підтримка Картелю
loc_talent_broker_ability_punk_rage_desc_3,"Повністю відновити всі щити та увійти в стан {talent_name:%s} на {duration:%s} с. Протягом цього часу отримати {power:%s} сили у ближньому бою, {attack_speed:%s} швидкості атаки у ближньому бою та {damage_taken:%s} зменшення отриманої шкоди, а також імунітет до оглушення та Пригнічення.

Удари у ближньому бою подовжують тривалість на {rage_duration_extend:%s} с. Після {rage_duration_max:%s} с подовження тривалості від кожного удару зменшується.

Базова перезарядка: {cooldown:%s} с."
loc_talent_broker_ability_punk_rage_sub_1_desc_02,"Важкі атаки, поки активний {punk_rage:%s}, мають {rending:%s} Розриву."
loc_talent_broker_ability_punk_rage_sub_3_desc_02,"Коли {punk_rage:%s} активується, випустити потужний крик, що збиває ворогів з рівноваги та збільшує інтервал між їхніми атаками на {attack_speed_reduction:%s} протягом {duration:%s} с.

Коли {punk_rage:%s} завершується, знову вигукнути."
loc_talent_broker_blitz_tox_grenade_desc_02,"Кинута граната, що містить {toxin:%s}. Після вибуху контейнер розкривається, розливаючи вміст по зоні протягом {duration:%s} с.

Вороги, що стоять у токсичній речовині, з часом отримують до {max_stacks:%s} стаків {toxin:%s} та вибухають після смерті.

Максимум гранат: {max_charges:%s}."
loc_talent_broker_passive_blitz_inflicts_toxin_desc_02,"Вибухи Бліцу заражають ворогів стаками {toxin:%s}у по-різному, залежно від обраного Бліцу.

{blinder:%s}: {blinder_stacks:%s} стаків.
{missile_launcher:%s}: {missile_launcher_stacks:%s} стаків.
{chem_grenade:%s}: {chem_grenade_stacks:%s} стаків."
loc_talent_broker_passive_damage_vs_heavy_staggered_desc_02,"{power_light:%s} сили проти ворогів, що перебувають у стані збивання з рівноваги. Вороги із середнім та важким збиванням з рівноваги натомість отримують {power_heavy:%s}."
loc_talent_broker_passive_improved_dodges_desc_02,"Швидкість ухилення збільшується на {dodge_distance_modifier:%s}, а час, протягом якого ви вважаєтеся таким, що ухиляється, — на {dodge_linger_time:%s} с."
loc_talent_buff_toughness_during_stimm,Відновлювати {toughness_amount:%s} щитів кожні {interval:%s} секунд.
loc_talent_stat_damage_taken_multiplier,{damage_taken_multiplier:%s} зменшення отриманої Шкоди.
loc_talent_stat_toughness_replenish_modifier,{toughness_replenish_modifier:%s} відновлення щитів.
loc_talent_broker_passive_crit_grants_damage,Спрямоване Руйнування
loc_talent_broker_passive_crit_grants_damage_desc,"Кожні {critical_chance:%s} вашої поточної ймовірності критичного удару надають {melee_damage:%s} шкоди у ближньому бою.

Накопичується {max_stacks:%s} разів (аж {max_melee_damage:%s} до шкоди у ближньому бою)."
loc_talent_broker_passive_knockback_on_taking_melee_damage,Вуличний Кріпиш
loc_talent_broker_passive_knockback_on_taking_melee_damage_desc_02,"Під час отримання шкоди у ближньому бою, покидьок відштовхує всіх найближчих ворогів навколо та отримує {movement_speed:%s} до швидкості руху на {duration:%s}с. Активовується раз на {cooldown:%s}с."
loc_talent_broker_passive_longer_dodges,Вуличний Щур
loc_talent_broker_passive_longer_dodges_desc,{dodge_distance_modifier:%s} до дистанції ухилення.
loc_talent_broker_passive_low_ammo_regen_desc_04,"Вбивство Елітного або Спеціалістського Ворога у ближньому бою, коли запас боєприпасів менший за {ammo_threshold:%s}, поповнює його до {ammo_threshold:%s}."
loc_talent_broker_passive_replenish_toughness_while_toxined_enemies_in_proximity_desc,"Відновлення {toughness_amount:%s} щитів кожні {interval:%s}с за кожного ворога, зараженого {toxin:%s}, у радіусі {range:%s}м, максимум {max_enemies} ворогів."
loc_talent_broker_passive_toxin_infected_enemies_take_increased_damage,Смертоносний штам
loc_talent_broker_passive_toxin_infected_enemies_take_increased_damage_desc,"При зараженні ворога {toxin:%s}, збільшується шкода, яку він отримує з усіх джерел, на {damage_taken:%s} на {duration:%s}с."
loc_talent_broker_passive_toxin_spread_on_kills,Сплешова Шкода
loc_talent_broker_passive_toxin_spread_on_kills_desc_02,Вбивство Елітного ворога у ближньому бою заражає до {max_targets:%s} ворогів у радіусі {radius:%s}м від цілі {toxin_stacks:%s} Стаками {toxin:%s}.
