key,value
loc_achievement_personal_flawless_auric_name,Недоторканний оперативник
loc_achievement_pox_hounds_pushed_description,Відштовхнути {target} чумних псів у стрибку. [зараховується лише один раз на кожного чумного пса]
loc_achievement_pox_hounds_pushed_name,Геть від мене!
loc_achievement_primary_weapon_max_expertise_description,Поліпшити основну зброю до рівня {level}.
loc_achievement_primary_weapon_max_expertise_name,Майстер Воєнного Ремесла
loc_achievement_progress,{progress:%d}/{goal:%d}
loc_achievement_prologue_description,Завершити пролог.
loc_achievement_prologue_name,"Не підведи мене, злочинцю"
loc_achievement_psyker_2_easy_1_description,Убити {target} елітних чи спеціалістів ворогів здібністю «вибух мозку».
loc_achievement_psyker_2_easy_1_name,Пріоритезація цілей
loc_achievement_psyker_2_easy_2_description,"Використати «Психокінетичний гнів», щоб пережити перегрів {target} разів."
loc_achievement_psyker_2_easy_2_name,Благословенний долею
loc_achievement_psyker_2_edge_kills_last_2_sec_description,"Убити {target} ворогів протягом {time_window}с, скинувши їх з виступу."
loc_achievement_psyker_2_edge_kills_last_2_sec_name,На краю напруги
loc_achievement_psyker_2_elite_or_special_kills_with_smite_last_10_sec_description,На загрозі рівня «Єресь» убити {target} різних еліти чи спеціалістів здібністю «вибух мозку» протягом {time_window}с.
loc_achievement_psyker_2_elite_or_special_kills_with_smite_last_10_sec_description_rework,На загрозі рівня «Єресь» убити {target} еліти чи спеціалістів здібністю «вибух мозку» протягом {time_window}с.
loc_achievement_psyker_2_elite_or_special_kills_with_smite_last_10_sec_name,Збірна солянка
loc_achievement_psyker_2_hard_1_description,"На загрозі рівня «Єресь» убити {target} чумних псів, мутантів або Скаб-ловців здібністю «вибух мозку» до того, як вони знерухомлять тебе чи союзника."
loc_achievement_psyker_2_hard_1_name,Стріляй швидко
loc_achievement_psyker_2_hard_2_description,"На загрозі рівня «Єресь» завершити {target} повних місій, не отримавши удару в ближньому бою від елітного ворога."
loc_achievement_psyker_2_hard_2_name,Тримай дистанцію
loc_achievement_psyker_2_kill_boss_solo_with_smite_description,"На загрозі рівня «Єресь» убити потвору після того, як пошкодиш {target} її здоров’я здібністю «вибух мозку»."
loc_achievement_psyker_2_kill_boss_solo_with_smite_name,Молот потвор
loc_achievement_psyker_2_kill_boss_solo_with_smite_premade_description,"На загрозі рівня «Єресь» убити потвору після того, як пошкодиш 90% її здоров’я здібністю «вибух мозку». {#color({tag_color_r:%d},{tag_color_g:%d},{tag_color_b:%d})}{description_tag:%s}{#reset()}"
loc_achievement_psyker_2_kill_boss_solo_with_smite_premade_name,"Молот потвор {#color({tag_color_r:%d},{tag_color_g:%d},{tag_color_b:%d})}{name_tag:%s}{#reset()}"
loc_achievement_psyker_2_medium_1_description,"На загрозі рівня «Злоба» убити {target} еліту чи спеціалістів здібністю «вибух мозку», маючи максимум зарядів варпу."
loc_achievement_psyker_2_medium_1_name,Підзарядка
loc_achievement_psyker_2_medium_2_description,На загрозі рівня «Злоба» убити {target} ворогів варповими атаками.
loc_achievement_psyker_2_medium_2_name,Вивільнити варп
loc_achievement_psyker_2_perils_of_the_warp_elite_kills_description,На загрозі рівня «Злоба» убити {target} елітних ворогів одним вибухом перегріву.
loc_achievement_psyker_2_perils_of_the_warp_elite_kills_name,Вибуховий кінець
loc_achievement_psyker_2_smite_hound_mid_leap_description,Убити чумного пса у стрибку здібністю «вибух мозку».
loc_achievement_psyker_2_smite_hound_mid_leap_name,Навіть не близько
loc_achievement_psyker_2_stay_at_max_souls_for_duration_description,На загрозі рівня «Злоба» в одній сесії утримувати максимальні заряди варпу протягом {target}с.
loc_achievement_psyker_2_stay_at_max_souls_for_duration_name,Варп-батарея
loc_achievement_psyker_damage_blocked_with_shield_description,Поглинути {target} шкоди за допомогою телекінетичного щита.
loc_achievement_psyker_damage_blocked_with_shield_name,Егіда розуму
loc_achievement_psyker_elite_or_special_kills_with_assail_description,Убити {target} спеціалістів та еліту здібністю «псайк-кидок».
loc_achievement_psyker_elite_or_special_kills_with_assail_name,Спис розуму
loc_achievement_psyker_kills_during_overcharge_stance_description,Убити {target} ворогів під дією однієї активації «око провидця».
loc_achievement_psyker_kills_during_overcharge_stance_name,Небезпечна зосередженість
loc_achievement_psyker_kills_with_empowered_abilites_description,"Вбити {target} спеціалістів або еліт, використовуючи здібності, посилені підсиленою псіонікою."
loc_achievement_psyker_kills_with_empowered_abilites_name,Майстер псайкани
loc_achievement_psyker_team_cooldown_reduced_description,Відновити твої або союзницькі здібності загалом на {target} секунд швидше під дією аури «Присутність провидця».
loc_achievement_psyker_team_cooldown_reduced_name,Емпіричне відновлення
loc_achievement_psyker_team_critical_hits_description,"Завдати критичного удару {target} ворогам під дією аури  «Провидіння». Критичні удари, завдані будь-яким членом загону під дією ефекту, також зараховуються."
loc_achievement_psyker_team_critical_hits_name,Щасливий удар
loc_achievement_psyker_team_elite_aura_kills_description,"Вбити {target} еліт або спеціалістів під дією аури «Кінетична присутність». Вбивства, здійснені будь-яким членом загону під дією ефекту, також зараховуються."
loc_achievement_psyker_team_elite_aura_kills_name,Пригнічуюча присутність
loc_achievement_psyker_threshold_kills_reached_with_grenade_chain_description,"Вбити {target} ворогів, приголомшених блискавичним розрядом. Вбивства, здійснені твоїми союзниками, також зараховуються."
loc_achievement_psyker_threshold_kills_reached_with_grenade_chain_name,Заряджений метою
loc_achievement_psyker_time_at_max_unnatural_description,Утримувати 15 або більше накопичень розриву долі загалом протягом {target} секунд.
loc_achievement_psyker_time_at_max_unnatural_name,Кинути виклик долі
loc_achievement_rank_adamant_2_x_description,Досягти рівня довіри {target} гараючи за Арбітр.
loc_achievement_rank_adamant_2_x_name,"Клянусь законом, я — Свідок! ({tier})"
loc_achievement_rank_ogryn_2_1_name,Рахунки до зведення (1)
loc_achievement_rank_ogryn_2_2_name,Рахунки до зведення (2)
loc_achievement_rank_ogryn_2_3_name,Рахунки до зведення (3)
loc_achievement_rank_ogryn_2_4_name,Рахунки до зведення (4)
loc_achievement_rank_ogryn_2_5_name,Рахунки до зведення (5)
loc_achievement_rank_ogryn_2_6_name,Рахунки до зведення (6)
loc_achievement_rank_ogryn_2_x_description,Досягти рівня довіри {target} граючи за Оґрина.
loc_achievement_rank_ogryn_2_x_name,Є з ким розібратися ({tier})
loc_achievement_rank_psyker_2_1_name,Розум понад матерію (1)
loc_achievement_rank_psyker_2_2_name,Розум понад матерію (2)
loc_achievement_rank_psyker_2_3_name,Розум понад матерію (3)
loc_achievement_rank_psyker_2_4_name,Розум понад матерію (4)
loc_achievement_rank_psyker_2_5_name,Розум понад матерію (5)
loc_achievement_rank_psyker_2_6_name,Розум понад матерію (6)
loc_achievement_rank_psyker_2_x_description,Досягти рівня довіри {target} граючи за Псайкера.
loc_achievement_rank_psyker_2_x_name,Розум понад матерію ({tier})
loc_achievement_rank_veteran_2_1_name,Я люблю мілітарум! (1)
loc_achievement_rank_veteran_2_2_name,Я люблю мілітарум! (2)
loc_achievement_rank_veteran_2_3_name,Я люблю мілітарум! (3)
loc_achievement_rank_veteran_2_4_name,Я люблю мілітарум! (4)
loc_achievement_rank_veteran_2_5_name,Я люблю мілітарум! (5)
loc_achievement_rank_veteran_2_6_name,Я люблю мілітарум! (6)
loc_achievement_rank_veteran_2_x_description,Досягти рівня довіри {target} граючи за Ветерана.
loc_achievement_rank_veteran_2_x_name,Обожнюю Мілітарум! ({tier})
loc_achievement_rank_zealot_2_1_name,Маніакальний сміх (1)
loc_achievement_rank_zealot_2_2_name,Маніакальний сміх (2)
loc_achievement_rank_zealot_2_3_name,Маніакальний сміх (3)
loc_achievement_rank_zealot_2_4_name,Маніакальний сміх (4)
loc_achievement_rank_zealot_2_5_name,Маніакальний сміх (5)
loc_achievement_rank_zealot_2_6_name,Маніакальний сміх (6)
loc_achievement_rank_zealot_2_x_description,Досягти рівня довіри {target} граючи за Бузувіра.
loc_achievement_rank_zealot_2_x_name,Маніакальний сміх ({tier})
loc_achievement_rank_zealot_3_1_name,Дірява стеля
loc_achievement_rank_zealot_3_2_name,Купівля болота
loc_achievement_rank_zealot_3_3_name,Котяче завзяття
loc_achievement_rank_zealot_3_4_name,Захопливий соняшник
loc_achievement_rank_zealot_3_5_name,Однакове розмаїття
loc_achievement_rank_zealot_3_6_name,Низький бофорт
loc_achievement_rank_zealot_3_x_description,Досягти звання {target} граючи за Бузувіра.
loc_achievement_revive_1_name,Війна не закінчена (1)
loc_achievement_revive_2_name,Війна не закінчена (2)
loc_achievement_revive_3_name,Війна не закінчена (3)
loc_achievement_revive_4_name,Війна не закінчена (4)
loc_achievement_revive_5_name,Війна не закінчена (5)
loc_achievement_revive_all_description,Завершити місію після порятунку щонайменше {target} різних операторів із полону.
loc_achievement_revive_all_name,Нікого не забудемо
loc_achievement_revive_x_description,Врятувати загалом {target} операторів.
loc_achievement_scan_1_name,Практика з ауспексом (1)
loc_achievement_scan_2_name,Практика з ауспексом (2)
loc_achievement_scan_3_name,Практика з ауспексом (3)
loc_achievement_scan_4_name,Практика з ауспексом (4)
loc_achievement_scan_5_name,Практика з ауспексом (5)
loc_achievement_scan_x_description,Просканувати {target} цілей ауспекса.
loc_achievement_secondary_weapon_max_expertise_description,Поліпшити вторинну зброю до рівня {level}.
loc_achievement_secondary_weapon_max_expertise_name,Спеціаліст дальнього бою
loc_achievement_shotgunner_spread_dodged_description,Ухилитися від {target} дробі дробовика. [зараховується лише один раз від кожного Дреґа-Дробостріла чи Скаба-Дробостріла]
loc_achievement_shotgunner_spread_dodged_name,Розсіяти дріб
loc_achievement_slide_dodge_description,"Використати підкат, щоб уникнути атаки ворога."
loc_achievement_slide_dodge_name,Фігура номер чотири
loc_achievement_sniper_dodged_description,Ухилитися від {target} пострілів Снайпера. [зараховується лише один раз від кожного Снайпера]
loc_achievement_sniper_dodged_name,Гострі рефлекси
loc_achievement_subcategory_missions_auric_label,Хаос
loc_achievement_subcategory_missions_dust_label,Пісочний годинник
loc_achievement_subcategory_missions_entertainment_label,Карнавал
loc_achievement_subcategory_missions_general_label,Загальні місії
loc_achievement_subcategory_missions_havoc_label,Божевілля
loc_achievement_subcategory_missions_survival_label,Смертельне випробування
loc_achievement_subcategory_missions_tankfoundry_label,Металфаб 36
loc_achievement_subcategory_missions_throneside_label,Тронсайд
loc_achievement_subcategory_missions_transit_label,Безодня Термінусу
loc_achievement_subcategory_missions_void_label,Міжзонний вакуумний сектор Омега-12
loc_achievement_subcategory_missions_watertown_label,Потік
loc_achievement_subcategory_twins_mission_label,Ортуський наступ
loc_achievement_team_chaos_beast_of_nurgle_slain_no_corruption_description,"Убити звіра Нурґла, щоб жоден член загону не був уражений його скверним блювотинням."
loc_achievement_team_chaos_spawned_killed_no_players_grabbed_description,"Убити породження Хаосу, щоб жоден член загону не був схоплений."
loc_achievement_team_chaos_spawned_killed_no_players_grabbed_name,"Стій подалі, потворо!"
loc_achievement_team_poxburster_damage_avoided_description,"Убити {target} чумовибухачів, таким чином щоб ти чи будь-хто із загону не зазнали шкоди."
loc_achievement_team_poxburster_damage_avoided_name,Воно зараз рвоне!
loc_achievement_team_team_chaos_beast_of_nurgle_slain_no_corruption_name,Благослови тебе
loc_achievement_team_win_without_ally_downed_longer_then_x_description,"Завершити місію командою на загрозі рівня «Єресь» чи вищій, не будучи поваленим більш ніж {downed_times} разів."
loc_achievement_team_win_without_ally_downed_longer_then_x_name,Нема часу стікати кров'ю
loc_achievement_total_blessings_unlocked_description,Відкрий загалом {amount} унікальних Благословень.
loc_achievement_total_blessings_unlocked_name,Благословенне озброєння ({rank})
loc_achievement_total_mastery_description,Досягти загального рівня Майстерності {level}.
loc_achievement_total_mastery_name,Квартирмейстер ({rank})
loc_achievement_total_sprint_dodges_description,"Ухилитися від {target} пострілів, у спринті."
loc_achievement_total_sprint_dodges_name,Зиґ-заґ
loc_achievement_total_syringes_used_description,Використати {target} стимів на собі або союзниках
loc_achievement_total_syringes_used_name,Правильний інструмент для завдання.
loc_achievement_training_grounds_fully_unlocked_description,Повністю розблокувати тренувальні полігони.
loc_achievement_training_grounds_fully_unlocked_name,Готовий до дій!
loc_achievement_trapper_net_dodged_description,Ухилитися від {target} сітей ловця. [зараховується лише один раз від кожного ловця]
loc_achievement_trapper_net_dodged_name,Вислизнути з сітки
loc_achievement_type_1_mission_1_name,Рейдова група (1)
loc_achievement_type_1_mission_2_name,Рейдова група (2)
loc_achievement_type_1_mission_3_name,Рейдова група (3)
loc_achievement_type_1_mission_4_name,Рейдова група (4)
loc_achievement_type_1_mission_5_name,Рейдова група (5)
loc_achievement_type_1_mission_x_description,Завершити {target} місій нальоту.
loc_achievement_type_2_mission_1_name,"Шукати, виявити, знищити (1)"
loc_achievement_type_2_mission_2_name,"Шукати, виявити, знищити(2)"
loc_achievement_type_2_mission_3_name,"Шукати, виявити, знищити (3)"
loc_achievement_type_2_mission_4_name,"Шукати, виявити, знищити (4)"
loc_achievement_type_2_mission_5_name,"Шукати, виявити, знищити (5)"
loc_achievement_type_2_mission_x_description,Завершити {target} місій усунення.
loc_achievement_type_3_mission_1_name,Перевернути верх дном (1)
loc_achievement_type_3_mission_2_name,Перевернути верх дном (2)
loc_achievement_type_3_mission_3_name,Перевернути верх дном(3)
loc_achievement_type_3_mission_4_name,Перевернути верх дном (4)
loc_achievement_type_3_mission_5_name,Перевернути верх дном (5)
loc_achievement_type_3_mission_x_description,Завершити {target} місій розслідування.
loc_achievement_type_4_mission_1_name,Деструктивна поведінка (1)
loc_achievement_type_4_mission_2_name,Деструктивна поведінка (2)
loc_achievement_type_4_mission_3_name,Деструктивна поведінка (3)
loc_achievement_type_4_mission_4_name,Деструктивна поведінка (4)
loc_achievement_type_4_mission_5_name,Деструктивна поведінка (5)
loc_achievement_type_4_mission_x_description,Завершити {target} місій руйнування.
loc_achievement_type_5_mission_1_name,Ударний загін (1)
loc_achievement_type_5_mission_2_name,Ударний загін (2)
loc_achievement_type_5_mission_3_name,Ударний загін (3)
loc_achievement_type_5_mission_4_name,Ударний загін (4)
loc_achievement_type_5_mission_5_name,Ударний загін (5)
loc_achievement_type_5_mission_x_description,Завершити {target} ударних операцій.
loc_achievement_type_6_mission_1_name,Майстер інтриг (1)
loc_achievement_type_6_mission_2_name,Майстер інтриг (2)
loc_achievement_type_6_mission_3_name,Майстер інтриг (3)
loc_achievement_type_6_mission_4_name,Майстер інтриг (4)
loc_achievement_type_6_mission_5_name,Майстер інтриг (5)
loc_achievement_type_6_mission_x_description,Завершити {target} місій шпигунства.
loc_achievement_type_7_mission_1_name,Рука Омнісії (1)
loc_achievement_type_7_mission_2_name,Рука Омнісії (2)
loc_achievement_type_7_mission_3_name,Рука Омнісії (3)
loc_achievement_type_7_mission_4_name,Рука Омнісії (4)
loc_achievement_type_7_mission_5_name,Рука Омнісії (5)
loc_achievement_type_7_mission_x_description,Завершити {target} місій ремонту.
loc_achievement_unlock_contracts_description,Відкрити доступ до Реквізиторіуму Сіра Мелка.
loc_achievement_unlock_contracts_name,"Вітаю, молокососу"
loc_achievement_unlock_crafting_description,Відкрити доступ до святилища Омнісії.
loc_achievement_unlock_crafting_name,Слава Омнісію!
loc_achievement_unlock_gadgets_description,Відкрити свій перший слот для реліквії.
loc_achievement_unlock_gadgets_name,Незважені дрібниці
loc_achievement_veteran_2_easy_1_description,Вбити {target} ворогів пострілами в слабке місце на відстані.
loc_achievement_veteran_2_easy_1_name,Залишайся точним
loc_achievement_veteran_2_easy_2_description,"Поповнити союзникам загалом {target} набоїв, використовуючи Падальника."
loc_achievement_veteran_2_easy_2_name,Постачання союзників
loc_achievement_veteran_2_elite_weakspot_kills_during_volley_fire_alternate_fire_description,"На загрозі рівня «Єресь» чи вище, під час одного використання залпового вогню, вбити {target} підсвічених ворогів, влучаючи в слабкі місця, використовуючи вторинну дію зброї."
loc_achievement_veteran_2_elite_weakspot_kills_during_volley_fire_alternate_fire_name,Снайпер
loc_achievement_veteran_2_hard_1_description,На загрозі рівня «Єресь» чи вище вбити {num_enemies} еліт або спеціалістів під час одного залпового вогню {target} разів.
loc_achievement_veteran_2_hard_1_name,Знайди свої цілі
loc_achievement_veteran_2_hard_2_description,На загрозі рівня «Єресь» чи вище утримувати активним залповий вогонь понад {time} секунд {target} разів.
loc_achievement_veteran_2_hard_2_name,Будь методичним
loc_achievement_veteran_2_kills_with_last_round_in_mag_description,Вбити {target} ворогів останнім набоєм у магазині під час однієї місії на загрозі рівня «Злоба» чи вище.
loc_achievement_veteran_2_kills_with_last_round_in_mag_name,Один у патроннику
loc_achievement_veteran_2_medium_1_description,"На загрозі рівня «Злоба» чи вище вбити {target} ворогів, позначених стійкою ката."
loc_achievement_veteran_2_medium_1_name,Будь насторожі
loc_achievement_veteran_2_medium_2_description,На загрозі рівня «Злоба» чи вище вбити {target} дальнобійних ворогів на відстані понад {distance} метрів.
loc_achievement_veteran_2_medium_2_name,Вогонь у даль
loc_achievement_veteran_2_no_melee_damage_taken_description,"Завершити місію на загрозі рівня «Злоба» чи вище, не зазнавши жодної шкоди у ближньому бою."
loc_achievement_veteran_2_no_melee_damage_taken_name,На варті
loc_achievement_veteran_2_no_missed_shots_empty_ammo_description,Завершити місію на загрозі рівня «Єресь» чи вище без жодного набою і з точністю {accuracy}.
loc_achievement_veteran_2_no_missed_shots_empty_ammo_name,Зроби кожен постріл вартим
loc_achievement_veteran_2_unbounced_grenade_kills_description,Уразити {target} ворогів осколковою гранатою без рикошету.
loc_achievement_veteran_2_unbounced_grenade_kills_name,Довгий кидок
loc_achievement_veteran_2_weakspot_hits_during_volley_fire_alternate_fire_description,"Під час одного використання залпового вогню влучити у слабкі місця ворогів {target} разів, використовуючи вторинну дію зброї, не схибивши жодного пострілу."
loc_achievement_veteran_2_weakspot_hits_during_volley_fire_alternate_fire_name,Позначений на смерть
loc_achievement_veteran_enemies_killed_with_max_focus_fire_description,Убити {target} ворогів із 10 чи більше накопиченнями фокусу стрільця.
loc_achievement_veteran_enemies_killed_with_max_focus_fire_name,Постріл напоготові
loc_achievement_veteran_infiltrate_supress_description,"Пригнічити {target} ворогів, використовуючи проникнення."
loc_achievement_veteran_infiltrate_supress_name,Невидимий хижак
loc_achievement_veteran_kills_with_improved_tag_description,"Убити {target} ворогів, позначених ціллю фокусу!"
loc_achievement_veteran_kills_with_improved_tag_name,Солдате зосередитись!
loc_achievement_veteran_krak_grenade_kills_description,"Убити {target} броньованих ворогів, використовуючи крак-гранати."
loc_achievement_veteran_krak_grenade_kills_name,Бронебій
loc_achievement_veteran_smoke_grenade_engulfed_description,"Окутати {target} ворогів димом, використовуючи димову гранату."
loc_achievement_veteran_smoke_grenade_engulfed_name,Димова завіса
loc_achievement_veteran_team_damage_amplified_description,"Убити {target} ворогів під дією аури «Бойовий розрахунок». Убивства, здійснені будь-яким членом загону під цим ефектом, також зараховуються."
loc_achievement_veteran_team_damage_amplified_name,Змести і зачисти
loc_achievement_veteran_team_movement_amplifed_description,Переміститись загалом на {target} метрів у єдності з членами загону під дією аури «Зблизитись та вбити».
loc_achievement_veteran_team_movement_amplifed_name,Зберись
loc_achievement_veteran_voice_of_command_toughness_given_description,"Відновити собі {target} щитів, використовуючи голос наказу."
loc_achievement_veteran_voice_of_command_toughness_given_name,Вставай і бийся!
loc_achievement_veteran_weapon_switch_passive_keystone_kills_description,"Убити {target} спеціалістів або еліт критичними пострілами в слабкі місця, коли активний зброяр-спеціаліст."
loc_achievement_veteran_weapon_switch_passive_keystone_kills_name,Досвідчений вбивця
loc_achievement_zealot_2_easy_1_description,"Приголомшити {target} ворогів, використовуючи світлошумові гранати."
loc_achievement_zealot_2_easy_1_name,Контроль натовпу
loc_achievement_zealot_2_easy_2_description,"Відновити {target} щитів, використовуючи кару грішників."
loc_achievement_zealot_2_easy_2_name,Будь сильним
loc_achievement_zealot_2_hard_1_description,На загрозі рівня «Єресь» чи вище вбити {target} еліти або спеціалістів посиленими атаками в ближньому бою (ланцюговою чи силовою зброєю).
loc_achievement_zealot_2_hard_1_name,Оволодій своїм знаряддям
loc_achievement_zealot_2_hard_2_description,"На загрозі рівня «Єресь» чи вище, використовуючи кару грішників, рвонути до цілі з дальньою зброєю {target} разів."
loc_achievement_zealot_2_hard_2_name,Май віру
loc_achievement_zealot_2_healed_up_after_resisting_death_description,"На загрозі рівня «Єресь» чи вище зцілити {target} здоров’я, використовуючи талант святий ревенант."
loc_achievement_zealot_2_healed_up_after_resisting_death_name,"Немає нічого, крім прірви..."
loc_achievement_zealot_2_health_on_last_segment_enough_during_mission_description,"Завершити місію на загрозі рівня «Єресь» чи вище менш ніж за {time_window} хвилин, маючи менше ніж одне поранення здоров’я протягом {health}% часу."
loc_achievement_zealot_2_health_on_last_segment_enough_during_mission_name,Лише подряпина
loc_achievement_zealot_2_health_on_last_segment_enough_during_mission_premade_description,"Завершити місію на загрозі рівня «Єресь» чи вище менш ніж за {time_window} хвилин, маючи менше ніж одне поранення здоров’я протягом {health}% часу. {#color({tag_color_r:%d},{tag_color_g:%d},{tag_color_b:%d})}{description_tag:%s}{#reset()}"
loc_achievement_zealot_2_health_on_last_segment_enough_during_mission_premade_name,"Лише подряпина {#color({tag_color_r:%d},{tag_color_g:%d},{tag_color_b:%d})}{name_tag:%s}{#reset()}"
loc_achievement_zealot_2_kills_of_shocked_enemies_last_15_description,"На загрозі рівня «Злоба» чи вище вбити {target} ворогів, приголомшених твоїми гранатами, протягом {time_window}с."
loc_achievement_zealot_2_kills_of_shocked_enemies_last_15_name,Шокуюючі речі
loc_achievement_zealot_2_medium_1_description,На загрозі рівня «Злоба» чи вище вбити {target} приголомшених ворогів критичними ударами.
loc_achievement_zealot_2_medium_1_name,Знайди їхню слабкість
loc_achievement_zealot_2_medium_2_description,"На загрозі рівня «Злоба» чи вище вбити {target} ворогів атаками в ближньому бою, маючи щонайменше {stacks} накопичень мучеництва."
loc_achievement_zealot_2_medium_2_name,Спрямуй свій гнів
loc_achievement_zealot_2_not_use_ranged_attacks_description,"Завершити місію на загрозі рівня «Злоба» чи вище, не зробивши жодного пострілу."
loc_achievement_zealot_2_not_use_ranged_attacks_name,Віч-на-віч
loc_achievement_zealot_2_stagger_sniper_with_grenade_distance_description,"Використовуючи світлошумову гранату, уразити ворожого Снайпера на відстані понад {target} метрів."
loc_achievement_zealot_2_stagger_sniper_with_grenade_distance_name,Купити час
loc_achievement_zealot_aura_backstab_kills_while_alone_description,"Убити {target} дальнобійних ворогів ворогів ударом у спину, перебуваючи поза єдністю та під дією здібності самітник."
loc_achievement_zealot_aura_backstab_kills_while_alone_name,У ворожих рядах
loc_achievement_zealot_aura_corruption_healed_description,Зцілити {target} шкоди від погані союзникам у єдності під дією аури «Маяк чистоти».
loc_achievement_zealot_aura_corruption_healed_name,Вір в Імператора
loc_achievement_zealot_aura_stamina_kills_description,"Убити {target} ворогів під дією аури «Ревний». Убивства, здійснені союзниками в когерентності з тобою, також зараховуються."
loc_achievement_zealot_aura_toughness_damage_reduced_description,Зменшити союзникам загалом {target} шкоди щитів у єдності під дією аури «Благословення».
loc_achievement_zealot_aura_toughness_damage_reduced_name,Випробування віри
loc_achievement_zealot_elite_or_special_kills_during_fanatic_rage_description,Убити {target} ворогів у стані люті.
loc_achievement_zealot_elite_or_special_kills_during_fanatic_rage_name,Праведний гнів
loc_achievement_zealot_elite_or_special_kills_with_blade_of_faith_description,"Убити {target} спеціалістів та еліт, використовуючи клинки віри."
loc_achievement_zealot_elite_or_special_kills_with_blade_of_faith_name,Нехай буде благословенна твоя рука
loc_achievement_zealot_elite_or_special_kills_with_shroudfield_description,"Убити {target} спеціалістів або еліт ударом у спину, використовуючи поле покрову."
loc_achievement_zealot_elite_or_special_kills_with_shroudfield_name,Невидимий вбивця
loc_achievement_zealot_kills_during_movement_keystone_activated_description,"Убити {target} спеціалістів та еліт, маючи 15 чи більше накопичень невблаганного суду."
loc_achievement_zealot_kills_during_movement_keystone_activated_name,Смертоносне переслідування
loc_achievement_zealot_kills_with_fire_grenade_description,"Спалити {target} ворогів, використовуючи гранату спалення."
loc_achievement_zealot_kills_with_fire_grenade_name,Очищувальне полум’я
loc_achievement_zealot_team_toughness_restored_with_chorus_description,"Відновити {target} щитів іншим гравцям, використовуючи хор духовної міцності."
loc_achievement_zealot_team_toughness_restored_with_chorus_name,Натхненне красномовство
loc_achievement_zelot_2_kill_mutant_charger_with_melee_while_dashing_description,Під час ривку зі здібністю кара грішників вбити мутанта атакою в ближньому бою.
loc_achievement_zelot_2_kill_mutant_charger_with_melee_while_dashing_name,Відцурайся мутанта
loc_achievement_zone_mission_destructibles_description,Знищити {target} ідолів єресі у межах {zone_name}.
loc_achievement_zone_mission_destructibles_name,{zone_name} очищення нечистих
loc_achievement_zone_mission_x_description,Завершити {target} місій у {zone_name}
loc_achievement_zone_mission_x_name,{zone_name} тур служби
loc_achievement_zone_wide_completion_description,Завершити такі покути в {zone_name}.
loc_achievement_zone_wide_completion_name,"Прийшов, побачив, переміг! {zone_name}"
loc_achievements_menu_time_trial_progress,Найкращий час: {min:%02d}:{sec:%02d}
loc_achievements_view_button_hint_favorite_achievement,Відстежити
loc_achievements_view_button_hint_fold_achievement,Згорнути
loc_achievements_view_button_hint_fold_category,Категорія згортання
loc_achievements_view_button_hint_unfavorite_achievement,Скасувати відстеження
loc_achievements_view_button_hint_unfold_achievement,Розгорнути
loc_achievements_view_button_hint_unfold_category,Категорія розгортання
loc_achievements_view_display_name,Покути
loc_achievements_view_family_label,Поріг
loc_achievements_view_family_reward_label,Поріг {step%d} нагорода
loc_achievements_view_num_completed,{completed:%d}/{total:%d} виконано
loc_achievements_view_reward_label,Нагорода
loc_achievements_view_score,{score}
loc_achievements_view_summary,Підсумки
loc_achievements_view_summary_completed,Нещодавно виконано
loc_achievements_view_summary_empty_favorite,"Покути, позначені для відстеження, будуть показані тут. Їх можна побачити, використовуючи тактичне вид під час місій."
loc_achievements_view_summary_favorite,Відстежується {current:%d}/{cap:%d}
loc_achievements_view_summary_near_completed,Майже готово
loc_achievements_view_total_score,{score}
loc_acquire_storage_failed_desc,Не вдалося отримати сховище
loc_action_go_to,Перейти
loc_action_interact_start,Почати
loc_action_interaction_access,Доступ
loc_action_interaction_activate,Активувати
loc_action_interaction_already_in_use,Вже використовується
loc_action_interaction_ascend,Підійматися
loc_action_interaction_authenticate,Автентифікувати
loc_action_interaction_call,Викликати
loc_action_interaction_close,Закрити
loc_action_interaction_coming_soon,Скоро відкриється!
loc_action_interaction_decend,Спуститись
loc_action_interaction_decode,Перезапустити
loc_action_interaction_disable,Вимкнути
loc_action_interaction_extend,Розширити
loc_action_interaction_generic_missing_players,Не всі оперативники
loc_action_interaction_help,Допомога
loc_action_interaction_ignite,Підпалити.
loc_action_interaction_inactive_ammo_full,Набої на максимумі
loc_action_interaction_inactive_grenades_full,Гранати на максимумі
loc_action_interaction_inactive_grimore_equipped,Ґримоар екіпіровано
loc_action_interaction_inactive_no_ammo,Неможливо використати набої
loc_action_interaction_inactive_no_grenades,Неможливо використати гранати
loc_action_interaction_inactive_platform_hostiles_onboard,Вороги на борту
loc_action_interaction_inactive_platform_missing_players,Не всі оперативники на борту
loc_action_interaction_inactive_pocketable_equipped,Вже екіпіровано
loc_action_interaction_insert,Вставити
loc_action_interaction_locked,Заблоковано
loc_action_interaction_lower,Опустити
loc_action_interaction_open,Відкрити
loc_action_interaction_pickup,Підняти
loc_action_interaction_place,Розмістити
loc_action_interaction_plant,Закласти
loc_action_interaction_player_being_helped,Гравцеві вже допомагають
loc_action_interaction_press,Натиснути
loc_action_interaction_pull,Тягнути
loc_action_interaction_purge,Очистити
loc_action_interaction_realign,Вирівняти
loc_action_interaction_redirect,Перенаправити
loc_action_interaction_rescue,Врятувати
loc_action_interaction_retrieve,Вилучити
loc_action_interaction_revive,Відродити
