key,value
loc_autogun_p3_m001,Автомат Р3
loc_autogun_p3_m001_desc,Skin
loc_autogun_p3_m002,Автомат Р3
loc_autogun_p3_m002_desc,Skin
loc_autogun_p3_m003,Автомат Р3
loc_autogun_p3_m003_desc,Skin
loc_autogun_p3_m1,Автомат «Мисливець за головами» Вракс Мк III
loc_autogun_p3_m1_desc,Цінуваний зразок автогвинтівок із шановних мануфактур Вракса: модель Мк III приносить в жертву скорострільність заради збільшеної дальності.
loc_autogun_p3_m2,Автомат «Мисливець за головами» Вракс Мк VII
loc_autogun_p3_m2_desc,"Сильно модифікована для боротьби зі снайперами під час облоги, модель Вракс «Мисливець за головами» — незвична автогвинтівка одиночного вогню, створена для високоточних добивань."
loc_autogun_p3_m3,Автомат «Мисливець за головами» Агріппіна Мк IX
loc_autogun_p3_m3_desc,"Одна з найновіших STC-збірок автогвинтівок, виявлених техжерцями Агріппіни: Мк IX поєднує відмінну дальність із руйнівним режимом короткої черги."
loc_autogun_p3_ml01,Ковальська Ліврея Бранкс Мінор
loc_autogun_p3_ps001,Автомат «Мисливець за головами» (камуфляж «Хімзона-Іл»)
loc_autogun_p3_ps001_desc,"Один із 91 камуфляжних візерунків, запропонованих квеситором Департаменту Муніторум Себастьяном Ксантезом у спробі стандартизувати кольори кампаній Астра Мілітарум. Трактат Ксанте́за вже 85 років перебуває «в обробці»."
loc_autogun_p3_ps002,Автомат «Мисливець за головами» (камуфляж «Вогняний кіготь»)
loc_autogun_p3_ps002_desc,"Помічений на сотнях вулканічних світів — від Лахарі IX до Мезоа — камуфляж «Вогняний кіготь» став найбільш відомим завдяки Моебіанському 71-му полку під час кампанії «Діаболус», де запеклі бої серед потоків лави закріпили грізну репутацію полку."
loc_autogun_p3_ps003,Автомат «Мисливець за головами» (камуфляж «Батогокрай»)
loc_autogun_p3_ps003_desc,"Цей візерунок імітує мінливі тіні безлічі ксенос-структур, що вкривають сірчані пустелі Саріуса III. Нещодавно взвод Моебіанського 120-го був відправлений на Саріус III для розслідування дивних ксенос-руїн. Після повернення всім, окрім найстарших офіцерів, стерли пам’ять…"
loc_autogun_p3_ps004,Автомат «Мисливець за головами» (камуфляж «Крижана тундра»)
loc_autogun_p3_ps004_desc,"Названий на честь Валгалльського 1212-го полку «Холоднокровних», цей камуфляж став стандартною уніформою для крижаних світів у Астра Мілітарум, застосовуваний у кампаніях від зірок Сомніум до туманності Істлайт. Чи наділяє він своїх носіїв легендарною витривалістю тих, чиє ім’я носить, — ще належить довести."
loc_autogun_p3_ps005,Автомат «Мисливець за головами» (камуфляж «Сонячні пустки»)
loc_autogun_p3_ps005_desc,"Первісно створений для розхваленої кампанії на світі смерті Рамантіус IV — планеті з трьома сонцями, де з радіаційно обпалених пісків виростали кришталеві ліси, а зубаті хижаки полювали на необережних солдатів уночі."
loc_autogun_p3_ps006,Ваконінська Зима
loc_autogun_p3_ps006_desc,"Найвідоміше застосування — у складі трифронтової бойової групи, що об’єднувала моебіанські, ноктанські та валгалльські полки; цей камуфляж став вирішальним чинником перемоги серед безкраїх колючолісів Вакона Альфа."
loc_autogun_p3_ps007,Автомат «Мисливець за головами» (камуфляж «Тіні боліт»)
loc_autogun_p3_ps007_desc,"Створений як альтернативний камуфляж для Фенґвардів із туманних боліт Друк VI, цей візерунок став еталоном для бойових зон — від заболочених рівнин до дощових ліній окопів."
loc_autogun_p3_ps008,Автомат Р3
loc_autogun_p3_ps008_desc,Skin
loc_autogun_p3_s001,Автомат Р3
loc_autogun_p3_s001_923,Автомат «Мисливець за головами» (камуфляж «Файдський Токстрійло»)
loc_autogun_p3_s001_923_desc,"Надзвичайно ефективне забарвлення, що, за чутками, ідеально відтворює вигляд отруйної рослини токстрійло зі світу смерті Файд, який був роздертий війною на в секторі Моебію."
loc_autogun_p3_s001_desc,"Стандартне спорядження для полків, які воювали на теперішній Месселіні під час кампанії Відпущення. Назва походить від забарвлення смертоносної флори планети — пурпурної тіні, рослини, яку давно винищили, щоб звільнити місце для численних храмів і павільйонів святої Месселіни."
loc_autogun_p3_us001,Автомат Р3
loc_autogun_p3_us001_desc,Skin
loc_autogun_p3_us002,Автомат Р3
loc_autogun_p3_us002_desc,"Стандартне позначення спорядження для полків, які воювали на тій території, що нині відома як Месселіна, під час кампанії Відпущення. Назва походить від забарвлення смертоносної флори планети — пурпурної тіні — рослини, яку давно стерли з поверхні світу, щоб звільнити місце для численних храмів і павільйонів святої Месселіни."
loc_autopistol_p1_cs001,Автопістолет «Шредер» (камуфляж «Нічна тінь Круцісу»)
loc_autopistol_p1_cs001_desc,"Лісовий камуфляжний візерунок, що став відомим завдяки 100-му Круцийському полку «Охоронців Дзвіниці» під час давньої кампанії на Месселіні. Ті небагато ворогів, що пережили ті битви, здобули нову повагу до тіней.  "
loc_autopistol_p1_cs002,Автопістолет «Шредер» (камуфляж «Вогняні Пустки»)
loc_autopistol_p1_cs002_desc,"Колись поширений візерунок, який використовували полки Астра Мілітарум, що заслужили бойові відзнаки, винищуючи зрадників-космодесантників, відомих як «Чорні Розбійники». Лише небагато таких полків пережили десятиліття відтоді… немовби на них полював якийсь зовнішній ворог."
loc_autopistol_p1_locname,Автопістолет «Шредер» (камуфляж «Іній Смерті»)
loc_autopistol_p1_locname_desc,"Улюблений камуфляж полків Крижаних Воїнів Валхалли під час кампанії в затоці Масарі, відомої своєю величезною кількістю жертв і мізерними військовими здобутками. Призовники ставали ветеранами за одну ніч — що й на краще, адже мало хто доживав до другого світанку. Із п’яти світів, які Імперіум прагнув повернути у затоці Масарі, два залишилися обвугленими оболонками, а третій так і не виринув із варп-бурі, що його поглинула.  "
loc_autopistol_p1_m001,Автопістолет Р1
loc_autopistol_p1_m001_1179,Автопістолет «Шредер» («Моебіанський Парад»)
loc_autopistol_p1_m001_1179_desc,"Більшість моебіанських полків мають два комплекти парадної форми — один для полкових церемоній і офіційних зборів Астра Мілітарум, а другий створено спеціально для парадів у присутності лорда Констанса Марґрейва."
loc_autopistol_p1_m001_851,Автопістолет «Шредер» («Святинський Адамантин»)
loc_autopistol_p1_m001_851_desc,"""Коли світло віри мерехтить слабо, немов свічка в пітьмі, вороги людства виринають. Роздмухати вогонь своєї віри. Радіти в жертві. Знищити єретика праведним вогнем.""
- Якобія Лант, жрець Месселіни"
loc_autopistol_p1_m001_970,Автопістолет Р1
loc_autopistol_p1_m001_970_desc,Skin
loc_autopistol_p1_m001_desc,Skin
loc_autopistol_p1_m002,Автопістолет Р1
loc_autopistol_p1_m002_112,Автопістолет «Шредер» («Камуфляж Монтар»)
loc_autopistol_p1_m002_112_desc,"Система Монтар здавна є зоною воєн, зазнаючи вторгнень від честолюбних варбосів орків до конклавів ренегатів Хаосу. Камуфляж «Монтарський розщеплювач» — універсальний деструктивний візерунок, який видають кільком полкам Астра Мілітаруму, що дозволяє швидко перекидати війська в межах системи з різноманітними середовищами."
loc_autopistol_p1_m002_185,Автопістолет («камуфляж Сонячний Опік»)
loc_autopistol_p1_m002_185_desc,Автопістолет («камуфляж Сонячний Опік»)
loc_autopistol_p1_m002_864,Автопістолет «Шредер» («Благословення Церулуса»)
loc_autopistol_p1_m002_864_desc,"""Ксенос, єретик і зрадник можуть забрати в тебе все. Та доки маєш віру в Бога-Імператора, ти володієш більшим, ніж ворог може коли-небудь мріяти.

— Векса́ра Тімана"""
loc_autopistol_p1_m002_desc,Skin
loc_autopistol_p1_m003,Автопістолет Р1
loc_autopistol_p1_m003_desc,Skin
loc_autopistol_p1_m1,Автопістолет «Шредер» Іус Мк III
loc_autopistol_p1_m1_desc,"Популярніший серед місцевих бандитів вуликів, ніж серед сил Моебіана, цей автопістолет славиться своєю нищівною швидкострільністю, що межує з легендарною."
loc_autopistol_p1_ml01,Ковальська Ліврея Бранкс Мінор
loc_autopistol_p1_ml01_desc,"«Нехай твоя зброя буде вбережена від несправності,
Як і твоя душа — від нечистоти.
Омнісій пильнує над тобою.
Вивільни зброю війни.
Вивільни Смертодавця.
— Спів для запобігання несправності»"
loc_autopistol_p1_ps001,Автопістолет «Шредер» («камуфляж Хімічна Твань»)
loc_autopistol_p1_ps001_desc,"Один із 91 камуфляжних візерунків, запропонованих квеситором Департаменту Муніторум Себастьяном Ксантезом у спробі стандартизувати кольори кампаній Астра Мілітарум. Трактат Ксанте́за вже 85 років перебуває «в обробці»."
loc_autopistol_p1_ps002,Автопістолет «Шредер» («Камуфляж Вогняний кіготь»)
loc_autopistol_p1_ps002_desc,"Помічений на сотнях вулканічних світів — від Лахарі IX до Мезоа — камуфляж «Вогняний кіготь» став найбільш відомим завдяки Моебіанському 71-му полку під час кампанії «Діаболус», де запеклі бої серед потоків лави закріпили грізну репутацію полку."
loc_autopistol_p1_ps003,Автопістолет «Шредер» («Камуфляж Батогокрай»)
loc_autopistol_p1_ps003_desc,"Цей візерунок імітує мінливі тіні безлічі ксенос-структур, що вкривають сірчані пустелі Саріуса III. Нещодавно взвод Моебіанського 120-го був відправлений на Саріус III для розслідування дивних ксенос-руїн. Після повернення всім, окрім найстарших офіцерів, стерли пам’ять…"
loc_autopistol_p1_ps004,Автопістолет «Шредер» («Крижана Тундра»)
loc_autopistol_p1_ps004_desc,"Названий на честь Валгалльського 1212-го полку «Холоднокровних», цей камуфляж став стандартною уніформою для крижаних світів у Астра Мілітарум, застосовуваний у кампаніях від зірок Сомніум до туманності Істлайт. Чи наділяє він своїх носіїв легендарною витривалістю тих, чиє ім’я носить, — ще належить довести."
loc_autopistol_p1_ps005,Автопістолет «Шредер» («Сонячні Пустки»)
loc_autopistol_p1_ps005_desc,"Первісно створений для розхваленої кампанії на світі смерті Рамантіус IV — планеті з трьома сонцями, де з радіаційно обпалених пісків виростали кришталеві ліси, а зубаті хижаки полювали на необережних солдатів уночі."
loc_autopistol_p1_ps006,Ваконінська Зима
loc_autopistol_p1_ps006_desc,"Найвідоміше застосування — у складі трифронтової бойової групи, що об’єднувала моебіанські, ноктанські та валгалльські полки; цей камуфляж став вирішальним чинником перемоги серед безкраїх колючолісів Вакона Альфа."
loc_autopistol_p1_ps007,Автопістолет «Шредер» («Камуфляж Тіні боліт») 
loc_autopistol_p1_ps007_desc,"Створений як альтернативний камуфляж для Фенґвардів із туманних боліт Друк VI, цей візерунок став еталоном для бойових зон — від заболочених рівнин до дощових ліній окопів."
loc_autopistol_p1_ps008,Автопістолет Р1
loc_autopistol_p1_ps008_desc,Skin
loc_autopistol_p1_s001,Автопістолет «Шредер» («Гиріонські Дюни»)
loc_autopistol_p1_s001_1499,Вітання Титаноліту
loc_autopistol_p1_s001_1499_desc,Його носили обрані вартові Преторіанської Ґвардії під час своєї варти в тіні Титанолітів Святої Терри. Лише жменька уніформ і спорядження з цим візерунком досі перебувають в обігу.
loc_autopistol_p1_s001_821,Автопістолет «Шредер» («Аквілус Круциарус»)
loc_autopistol_p1_s001_821_desc,Первісно цей відмінний візерунок носили Модераті Легіону Круциарус у битвах. Згодом його перейняли як парадні кольори високопоставлені офіцери Імперського Флоту та Астра Мілітарум по всій галактиці.
loc_autopistol_p1_s001_desc,"Відомий своєю бойовою ефективністю на пустельному світі Гиріон, цей візерунок уже давно є улюбленцем численних аблюдських полків, багато з яких були визволені під час кампанії від жорстоких нальотів ненависних Друкхарі."
loc_autopistol_p1_us001_1123,Автопістолет «Шредер» («Святинський Церулеан)
loc_autopistol_p1_us001_1123_desc,"""Ти можеш казати, що слабких слід зневажати, бо вони прокладають шлях до єресі. Але ні! слабких слід вести сильним вірою. Тільки тоді їхня жертва матиме сенс.
— Якобія Лант, жрець Месселіни"""
loc_autopistol_p1_us002_1532,Брасканська кампанія
loc_autumn_01,autumn_01
loc_autumn_01_desc,"Це рамка портрета «autumn_01», яка використовується для події Вархаммер, що відповідає реальному святу «Хелловін»."
loc_aviator_death_korps_of_krieg_04_a_var_01,Пілотка Мк VII «Авіатор»
loc_aviator_death_korps_of_krieg_04_a_var_01_desc,"Аси-пілоти відомі тим, що порушують стандартні протоколи уніформи й відмовляються від безпечного шолома на користь того, що, на їхню думку, має більше шику."
loc_aviator_hat_02_var_01,Посилена бойова пілотка
loc_aviator_hat_02_var_01_desc,"Часто використовується водіями танків і членами льотних екіпажів. Ця посилена пілотка забезпечує певний захист від ударів, але навряд чи зупинить серйозне ушкодження."
loc_backpack_a_var_01,Тактичний ранець Астра Мілітарум (варіант «Ґрюнвальд»)
loc_backpack_a_var_01_desc,"Оливковий колір, спальний мішок і сокира. Виглядає так, ніби ти зібрався в похід, хоча де саме знайти буйні зарості в цьому вулику — лишається загадкою."
loc_backpack_a_var_02,Тактичний ранець Астра Мілітарум (візерунок «Катачан»)
loc_backpack_a_var_02_desc,"По всій галактиці солдати Імперіуму носять безліч варіацій стандартного тактичного ранця Астра Мілітарум, адже, як скаже будь-який піхотинець (зазвичай пересипаючи це лайкою), «спорядження завжди надто багато, щоб усе нести»."
loc_backpack_a_var_03,Тактичний ранець Астра Мілітарум (візерунок «Талларн»)
loc_backpack_a_var_03_desc,Тактичний ранець Астра Мілітарум («Пустеля»)
loc_backpack_a_var_04,Тактичний наплічник Астра Мілітарум (візерунок «Ґрюнвальд»)
loc_backpack_a_var_04_desc,Тактичний ранець Астра Мілітарум («Шкуряний»)
loc_backpack_b,Навчальний ранець Легіону Засуджених
loc_backpack_b_desc,"""Польові навчання сьогодні, легіонери. Дезертирство, звісно, карається миттєвим знищенням. Як і всі інші порушення.
— Капітан Арбал Рекс"""
loc_backpack_b_var_02,Ранець 21-ого Моебіанського
loc_backpack_b_var_02_desc,Стандартний видаваний ранець у традиційному блідо-блакитному кольорі Моебіанських 21-х.
loc_backpack_book_a,Том Ксеносів
loc_backpack_book_a_desc,"Знання — це найбільша сила, а якщо записати його на достатній кількості пергаменту — воно стане пристойним щитом."
loc_backpack_cadia_d_var_01,Польовий вокс-блок Мк VIII
loc_backpack_cadia_d_var_02,Польовий вокс-блок Мк VIII (Камуфляж Вогняні Пустки)
loc_backpack_cadia_d_var_03,Польовий вокс-блок Мк VIII (Камуфляж Замерзлий Вулик)
loc_backpack_cadian_a_var_01,Польовий Вокс-передавач
loc_backpack_cadian_a_var_01_desc,"Чіткий і надійний вокс-зв’язок може як забезпечити успіх операції, так і зруйнувати її. Важкий передавач — не єдиний тягар, який має нести вокс-оператор."
loc_backpack_cadian_a_var_02,backpack_Кадіяn_a_var_02
loc_backpack_cadian_a_var_02_desc,Ранець-вокс у кадіанському синьому камуфляжі.
loc_backpack_cadian_a_var_04,Польовий вокс-кастер (жовтий)
loc_backpack_cadian_a_var_05,Польовий вокс-кастер (червоний)
loc_backpack_cadian_a_var_06,Польовий вокс-кастер (білий)
loc_backpack_elucidian_starstriders_a_var_01,Рюкзак Мандрівника Порожнечі
loc_backpack_psyker_d_var_02,Транспортний пак для зразків
loc_backpack_psyker_d_var_02_desc,"Міцний корпус і численні системи моніторингу роблять його ідеальним для перевезення зразків між об’єктами. Менш доброчесні громадяни знайшли йому нові, менш законні способи застосування."
loc_backpack_scions_a,Ранець виданий Прогеніумом
loc_backpack_scions_a_desc,"Всередині подряпано один і той самий девіз, знову і знову, ніби ці слова — єдине, що утримує власника при розумі."
loc_backpack_scions_a_var_01,backpack_scions_a_var_01
loc_backpack_scions_a_var_01_desc,Ранець ветерана з приладами.
loc_backpack_skulls_a_var_01,Освячений Memento Mori
loc_backpack_skulls_a_var_01_desc,Моторошна колекція чи витвір краси? Лише споглядач може сказати напевно.
loc_backpack_welder_servitor_01,Модифікація техножреця Аклис Мк X
loc_backpack_welder_servitor_01_desc,"Простий інструмент, безперечно мало зрозумілий вигнанцю, який його привласнив."
loc_beta_test,Експериментальний оперативник  
loc_beta_test_desc,"Ти був там майже від самого початку. І Трон його знає, як ти вижив.  "
loc_biomancer,Смертоносна інерція  
loc_biomancer_desc,Розум у русі — річ небезпечна.  
loc_bioniceye_b_var_01,Біонічне око «Спектрус» Мк VI  
loc_bioniceye_b_var_01_desc,"Модель біонічного ока «Спектрус» Мк VI — міцне та надійне вдосконалення для тих, хто прагне розширити свій зоровий спектр або замінити око, втрачене в бою.  "
loc_blue_02_eye_blind_right_desc,++PERDITUM SANCTUS++
loc_body_ogryn_skull_edition,Татуювання оперативника «Мортіс»  
loc_body_ogryn_skull_edition_desc,"Оперативники Смерті — це таємне коло в межах бойової групи Ґрендила, і ти не маєш допуску до цієї інформації.  "
loc_body_tattoo_01,Відвага і страх  
loc_body_tattoo_01_desc,++REDACTED++
loc_body_tattoo_01_tier_02,Відвага і страх III  
loc_body_tattoo_01_tier_02_desc,"Черепи та інші менш приємні мотиви — поширені сюжети для татуювань, зроблених у неволі.  "
loc_body_tattoo_02,Первісна лють  
loc_body_tattoo_02_desc,++REDACTED++
loc_body_tattoo_03,Клятва тверезості  
loc_body_tattoo_03_desc,++REDACTED++
loc_body_tattoo_04,За Імператора  
loc_body_tattoo_04_desc,++REDACTED++
loc_body_tattoo_05,Мандрівник  
loc_body_tattoo_05_desc,++REDACTED++
loc_body_tattoo_06,Черепи й лілії  
loc_body_tattoo_06_desc,++REDACTED++
loc_body_tattoo_07,Роцирське полотно  
loc_body_tattoo_07_desc,++REDACTED++
loc_body_tattoo_08,Його храм  
loc_body_tattoo_08_desc,++REDACTED++
loc_body_tattoo_09,Доказ відданості  
loc_body_tattoo_09_desc,++REDACTED++
loc_body_tattoo_10,Вірна служба  
loc_body_tattoo_10_desc,++REDACTED++
loc_body_tattoo_broker_02,body_tattoo_broker_02
loc_body_tattoo_broker_03,body_tattoo_broker_03
loc_body_tattoo_broker_04,body_tattoo_broker_04
loc_body_tattoo_broker_05,body_tattoo_broker_05
loc_body_tattoo_broker_06,body_tattoo_broker_06
loc_body_tattoo_broker_cartel_01,body_tattoo_broker_cartel_01
loc_body_tattoo_broker_cartel_02,body_tattoo_broker_cartel_02
loc_body_tattoo_broker_cartel_03,body_tattoo_broker_cartel_03
loc_body_tattoo_broker_cartel_04,body_tattoo_broker_cartel_04
loc_body_tattoo_creator_program,Гордість Атоми  
loc_body_tattoo_creator_program_desc,"З цим набором татуювань тебе ніхто не сплутає ні з ким, окрім відданого й істинного громадянина Тертіуму."
loc_body_tattoo_easter,body_tattoo_easter
loc_body_tattoo_easter_desc,Татуювання для людей на тему Великодня.
loc_body_tattoo_labour_01,Чиста відвага
loc_body_tattoo_labour_01_desc,++REDACTED++
loc_body_tattoo_labour_02,Вічна праця
loc_body_tattoo_labour_02_desc,++REDACTED++
loc_body_tattoo_labour_03,Цикл творіння
loc_body_tattoo_labour_03_desc,++REDACTED++
loc_body_tattoo_markus,Знак найманця
loc_body_tattoo_markus_desc,++REDACTED++
loc_body_tattoo_ogryn_01,Велике кільце
loc_body_tattoo_ogryn_01_desc,++REDACTED++
loc_body_tattoo_ogryn_01_tier_02,Велике кільце III
loc_body_tattoo_ogryn_01_tier_02_desc,У в’язницях татуювання популярні й допомагають згаяти час. Оґрини пропонують величезне полотно для роботи.
loc_body_tattoo_ogryn_02,Крила Аквіли
loc_body_tattoo_ogryn_02_desc,++REDACTED++
loc_body_tattoo_ogryn_02_tier_02,Крила Аквіли ІІІ
loc_body_tattoo_ogryn_02_tier_02_desc,"Оґринів важко татуювати, адже їхня шкіра надто щільна, а велетенські тіла поглинають велику кількість чорнил."
loc_body_tattoo_ogryn_03,Бойова дисципліна
loc_body_tattoo_ogryn_03_desc,++REDACTED++
loc_body_tattoo_ogryn_03_tier_02,Бойова дисципліна ІІІ
loc_body_tattoo_ogryn_03_tier_02_desc,"Татуювання найчастіше символізують належність до банд вулика, службу в Астра Мілітарум, участь у кампаніях, різних операціях або навіть програні парі."
loc_body_tattoo_ogryn_04,Рахунок убивств
loc_body_tattoo_ogryn_04_desc,++REDACTED++
loc_body_tattoo_ogryn_05,Серце Аквіли
loc_body_tattoo_ogryn_05_desc,++REDACTED++
loc_body_tattoo_ogryn_06,Сила в чистоті
loc_body_tattoo_ogryn_06_desc,++REDACTED++
loc_body_tattoo_ogryn_07,Роцирське полотно  
loc_body_tattoo_ogryn_07_desc,++REDACTED++
loc_body_tattoo_ogryn_07_tier_02,Роцирське полотно ІІІ
loc_body_tattoo_ogryn_07_tier_02_desc,"Коли Оґрин питає, чи подобається тобі його татуювання, у тебе є два варіанти: сказати «так» або звернутися по медичну допомогу."
loc_body_tattoo_ogryn_08,Чистота в коханні
loc_body_tattoo_ogryn_08_desc,++REDACTED++
loc_body_tattoo_ogryn_09,Первісна Лють 
loc_body_tattoo_ogryn_09_desc,++REDACTED++
loc_body_tattoo_ogryn_10,Могутність Імператора
loc_body_tattoo_ogryn_10_desc,++REDACTED++
loc_body_tattoo_ogryn_11,Вартовий Пес
loc_body_tattoo_ogryn_11_desc,++REDACTED++
loc_body_tattoo_ogryn_12,Його Храм
loc_body_tattoo_ogryn_12_desc,++REDACTED++
loc_body_tattoo_ogryn_13,Фатальний Квартет
loc_body_tattoo_ogryn_13_desc,++REDACTED++
loc_body_tattoo_ogryn_14,В’язничні Сувеніри
loc_body_tattoo_ogryn_14_desc,++REDACTED++
loc_body_tattoo_ogryn_15,Честь у Покорі
loc_body_tattoo_ogryn_15_desc,++REDACTED++
loc_body_tattoo_ogryn_bardin,Знак Винищувача
loc_body_tattoo_ogryn_bardin_desc,++REDACTED++
loc_body_tattoo_ogryn_creator_program,Гордість Атоми  
loc_body_tattoo_ogryn_creator_program_desc,"З цим набором татуювань тебе ніхто не сплутає ні з ким, окрім відданого й істинного громадянина Тертіуму."
loc_body_tattoo_ogryn_easter,body_tattoo_ogryn_easter
loc_body_tattoo_ogryn_easter_desc,Татуювання тіла Оґрина на тему Великодня.
loc_body_tattoo_ogryn_labour_01,Обов’язок Працівника
loc_body_tattoo_ogryn_labour_01_desc,++REDACTED++
loc_body_tattoo_ogryn_labour_02,Вартовий Шахти
loc_body_tattoo_ogryn_labour_02_desc,++REDACTED++
loc_body_tattoo_ogryn_labour_03,++REDACTED++
loc_body_tattoo_ogryn_labour_03_desc,++REDACTED++
loc_body_tattoo_ogryn_slayer,++REDACTED++
loc_body_tattoo_ogryn_slayer_desc,++REDACTED++
loc_body_tattoo_psyker_01,Погляд Імператора
loc_body_tattoo_psyker_01_desc,++REDACTED++
loc_body_tattoo_psyker_02,Непохитна Честь
loc_body_tattoo_psyker_02_desc,++REDACTED++
loc_body_tattoo_psyker_03,Відданість Обсидіановій Фортеці
loc_body_tattoo_psyker_03_desc,++REDACTED++
loc_body_tattoo_psyker_04,Свята Варта
loc_body_tattoo_psyker_04_desc,++REDACTED++
loc_body_tattoo_psyker_05,Інквізиторська Відданість
loc_body_tattoo_psyker_05_desc,++REDACTED++
loc_body_tattoo_sianna,Знак Піроманіяка
loc_body_tattoo_sianna_desc,++REDACTED++
loc_body_tattoo_veteran_01,Роки Служби
loc_body_tattoo_veteran_01_desc,++REDACTED++
loc_body_tattoo_veteran_02,Полковий Зв’язок
loc_body_tattoo_veteran_02_desc,++REDACTED++
loc_body_tattoo_veteran_02_tier_02,Полковий Зв’язок III
loc_body_tattoo_veteran_02_tier_02_desc,"Ті, хто перебуває у в’язниці або на тривалих військових кампаніях, часто роблять татуювання. Дехто каже, що їх спонукає символізм, забобони чи приховані значення, інші — звичайна нудьга від одноманітного оточення."
loc_body_tattoo_veteran_03,Солдатський обов'язок
loc_body_tattoo_veteran_03_desc,++REDACTED++
loc_body_tattoo_veteran_04,Удача Імператора
loc_body_tattoo_veteran_04_desc,++REDACTED++
loc_body_tattoo_veteran_05,Узи Служби
loc_body_tattoo_veteran_05_desc,++REDACTED++
loc_body_tattoo_victor,Знак Вірного
loc_body_tattoo_victor_desc,++REDACTED++
loc_body_tattoo_waystalker,Знак Лісу
loc_body_tattoo_waystalker_desc,++REDACTED++
loc_body_tattoo_zealot_01,Черепи Святих
loc_body_tattoo_zealot_01_desc,++REDACTED++
loc_body_tattoo_zealot_02,Серце для Інквізиції
loc_body_tattoo_zealot_02_desc,++REDACTED++
loc_body_tattoo_zealot_03,Узи Інквізиції
loc_body_tattoo_zealot_03_desc,++REDACTED++
loc_body_tattoo_zealot_04,Покаяння
loc_body_tattoo_zealot_04_desc,++REDACTED++
loc_body_tattoo_zealot_05,Пута Обов’язку
loc_body_tattoo_zealot_05_desc,++REDACTED++
loc_bolter_p1_cs001,Проривний болтер (камуфляж «Темна Тінь Круцісу»)
loc_bolter_p1_cs001_desc,"Лісовий камуфляжний візерунок, що став відомим завдяки 100-му Круцийському полку «Охоронців Дзвіниці» під час давньої кампанії на Месселіні. Ті небагато ворогів, що пережили ті битви, здобули нову повагу до тіней.  "
loc_bolter_p1_cs002,Проривний Болтер (камуфляж «Вогняні Пустки»)
loc_bolter_p1_cs002_desc,"Колись поширений візерунок, який використовували полки Астра Мілітарум, що заслужили бойові відзнаки, винищуючи зрадників-космодесантників, відомих як «Чорні Розбійники». Лише небагато таких полків пережили десятиліття відтоді… немовби на них полював якийсь зовнішній ворог."
loc_bolter_p1_locname,Проривний Болтер (камуфляж «Іній Смерті»)
loc_bolter_p1_locname_desc,"Улюблений камуфляж полків Крижаних Воїнів Валхалли під час кампанії в затоці Масарі, відомої своєю величезною кількістю жертв і мізерними військовими здобутками. Призовники ставали ветеранами за одну ніч — що й на краще, адже мало хто доживав до другого світанку. Із п’яти світів, які Імперіум прагнув повернути у затоці Масарі, два залишилися обвугленими оболонками, а третій так і не виринув із варп-бурі, що його поглинула.  "
loc_bolter_p1_m001,Болтер Р1
loc_bolter_p1_m001_desc,Skin
loc_bolter_p1_m002,Болтер Р1
loc_bolter_p1_m002_desc,Skin
loc_bolter_p1_m003,Болтер Р1
loc_bolter_p1_m003_desc,Skin
loc_bolter_p1_m1,"Проривний Болтер ""Локка"" Мк IIb"
loc_bolter_p1_m1_desc,"Варіант старої моделі Адептус Арбітес, болтери зразка Локка відомі своєю надійністю та потужною зупиняльною силою."
loc_bolter_p1_m2_desc,"Маючи стрункіший дизайн, ніж Мк IIb, «Лок» Мк III однак не поступається потужністю."
loc_bolter_p1_ml01,Ковальська Ліврея Бранкс Мінор
loc_bolter_p1_ps001,Проривний Болтер (камуфляж «Хімічна Твань»)
loc_bolter_p1_ps001_desc,"Один із 91 камуфляжних візерунків, запропонованих квеситором Департаменту Муніторум Себастьяном Ксантезом у спробі стандартизувати кольори кампаній Астра Мілітарум. Трактат Ксанте́за вже 85 років перебуває «в обробці»."
loc_bolter_p1_ps002,Проривний Болтер (камуфляж «Вогняний кіготь»)
loc_bolter_p1_ps002_desc,"Помічений на сотнях вулканічних світів — від Лахарі IX до Мезоа — камуфляж «Вогняний кіготь» став найбільш відомим завдяки Моебіанському 71-му полку під час кампанії «Діаболус», де запеклі бої серед потоків лави закріпили грізну репутацію полку."
loc_bolter_p1_ps003,Проривний Болтер (камуфляж «Батогокрай»)
loc_bolter_p1_ps003_desc,"Цей візерунок імітує мінливі тіні безлічі ксенос-структур, що вкривають сірчані пустелі Саріуса III. Нещодавно взвод Моебіанського 120-го був відправлений на Саріус III для розслідування дивних ксенос-руїн. Після повернення всім, окрім найстарших офіцерів, стерли пам’ять…"
loc_bolter_p1_ps004,Проривний Болтер (камуфляж «Крижана Тундра»)
loc_bolter_p1_ps004_desc,"Названий на честь Валгалльського 1212-го полку «Холоднокровних», цей камуфляж став стандартною уніформою для крижаних світів у Астра Мілітарум, застосовуваний у кампаніях від зірок Сомніум до туманності Істлайт. Чи наділяє він своїх носіїв легендарною витривалістю тих, чиє ім’я носить, — ще належить довести."
loc_bolter_p1_ps005,Проривний Болтер (камуфляж «Сонячні Пустки»)
loc_bolter_p1_ps005_desc,"Первісно створений для розхваленої кампанії на світі смерті Рамантіус IV — планеті з трьома сонцями, де з радіаційно обпалених пісків виростали кришталеві ліси, а зубаті хижаки полювали на необережних солдатів уночі."
loc_bolter_p1_ps006,Ваконінська Зима
