key,value
loc_explicator_a__mission_resurgence_bridges_up_a_01,"Схоже, хтось підняв міст Скайлінк. Хтось інший має його опустити... тобто ви."
loc_explicator_a__mission_resurgence_bridges_up_a_02,"Ви не можете перейти цей міст Скайлінк, поки не опустите його."
loc_explicator_a__mission_resurgence_bridges_up_a_03,"Скайлінк вам не допоможе, поки ви його не опустите."
loc_explicator_a__mission_resurgence_bridges_up_a_04,"Ага... Виглядає так, що вам треба опустити міст Скайлінк."
loc_explicator_a__mission_resurgence_brief_a_01,Єретики стають численнішими та сміливішими. Вони навіть дісталися до Тронсайду.
loc_explicator_a__mission_resurgence_brief_a_02,"У Тронсайді проблема з єретиками, і я хочу, щоб ви допомогли покласти цьому край."
loc_explicator_a__mission_resurgence_brief_a_03,Звіти попереджають про зростання числа єретиків у Тронсайді. Так не піде.
loc_explicator_a__mission_resurgence_brief_a_04,Надходять повідомлення про збільшення присутності бузувірів у Тронсайді. Це неприйнятно.
loc_explicator_a__mission_resurgence_brief_b_01,"Мета на сьогодні — станція Егіда у Енклавум Баросс. Вона стара, але функціональна."
loc_explicator_a__mission_resurgence_brief_b_02,Є застаріла станція егіда у Енклавум Баросс. Вона має допомогти нам закріпитися.
loc_explicator_a__mission_resurgence_brief_b_03,"Ми використаємо стару станцію Егіду у Енклавум Баросс, щоб трохи видихнути."
loc_explicator_a__mission_resurgence_brief_b_04,Ваша ціль — занедбана станція Егіда у Енклавум Баросс.
loc_explicator_a__mission_resurgence_brief_c_01,"Зайшовши всередину, виженіть єретиків і утримуйте позицію до прибуття підкріплення."
loc_explicator_a__mission_resurgence_brief_c_02,"Виганяйте всіх єретиків, що зустрічаються, і чекайте на підкріплення. Ось і все."
loc_explicator_a__mission_resurgence_brief_c_03,"Очистіть станцію та утримуйте її проти неминучої контратаки, доки я не відправлю іншу команду."
loc_explicator_a__mission_resurgence_brief_c_04,"Забезпечте безпеку станції та утримуйте її, поки не прибудуть підкріплення. Досить просто, чи не так?"
loc_explicator_a__mission_resurgence_defence_conversation_b_01,Просто тримайте свої позиції і дозвольте вашій зброї робити всю роботу.
loc_explicator_a__mission_resurgence_defence_conversation_b_02,Зберігайте цей канал вільним! Нам може знадобитися.
loc_explicator_a__mission_resurgence_first_objective_01,"Вам потрібно знайти міст, щоб дістатися до Енклавум Баросс."
loc_explicator_a__mission_resurgence_first_objective_02,Енклавум Баросс знаходиться в наступному районі. Вам потрібно знайти міст.
loc_explicator_a__mission_resurgence_first_objective_03,Скайлінк допоможе вам потрапити до Енклавум Баросс. Знайдіть його.
loc_explicator_a__mission_resurgence_first_objective_04,Дійте до мосту Skylink та перейдіть у Енклавум Баросс. У нас немає цілої ночі в запасі.
loc_explicator_a__mission_resurgence_keep_moving_01,"Це хороший початок, але місія ще не завершена. Знайдіть ту станцію Егіда."
loc_explicator_a__mission_resurgence_keep_moving_02,"Станція Егіда не так вже й далеко, тож давайте завершимо це."
loc_explicator_a__mission_resurgence_keep_moving_03,Ви ще живі? Молодці. Переміщуймося до станції Егіда.
loc_explicator_a__mission_resurgence_keep_moving_04,Вирушаємо. Станція Егіда вже не так далеко.
loc_explicator_a__mission_resurgence_power_bridge_01,"Вам знадобляться енергетичні елементи, щоб рушити цей міст."
loc_explicator_a__mission_resurgence_power_bridge_02,"Жодної влади, про яку можна було б говорити. Виглядає так, що вам потрібно знайти деякі енергетичні елементи."
loc_explicator_a__mission_resurgence_power_bridge_03,Неподалік мають бути деякі енергетичні елементи. Вам пощастило.
loc_explicator_a__mission_resurgence_power_bridge_04,Енергетичні елементи мають бути неподалік. Розшукайте їх та забезпечте енергією міст.
loc_explicator_a__mission_resurgence_secure_the_aegis_01,Ви всередині. Забезпечте блокування станції Егіда.
loc_explicator_a__mission_resurgence_secure_the_aegis_02,"Як тільки ви забезпечите безпеку станції Егіда, я викличу підмогу."
loc_explicator_a__mission_resurgence_secure_the_aegis_03,"Гаразд. Ви на станції Егіда. Ви знаєте, що робити."
loc_explicator_a__mission_resurgence_secure_the_aegis_04,"Захистіть станцію Егіда. Не підведіть мене, чуєте?"
loc_explicator_a__mission_resurgence_start_banter_b_01,Це не місце для нас... доки вони не потребують нас.
loc_explicator_a__mission_resurgence_start_banter_b_02,"Ми з тобою недостойні з'являтися тут... Мабуть, йде війна."
loc_explicator_a__mission_resurgence_start_banter_b_03,"Ми достойні захищати ці вулиці, але не жити на них."
loc_explicator_a__mission_resurgence_start_banter_b_04,"Єдина причина, чому ти тут — це вбивати бузувірів. Не майте ілюзій."
loc_explicator_a__mission_resurgence_statue_baross_01,Лорд Воєначальник Еннік Баросс шанований тут. Але правда набагато темніша.
loc_explicator_a__mission_resurgence_statue_baross_02,"Історія стверджує, що Еннік Баросс був героєм. Історія бреше."
loc_explicator_a__mission_resurgence_statue_baross_03,"Лорд Марґрейв стверджує, що Еннік Баросс був одним з найвеличніших людей Атоми. Записи Ґрендила розповідають іншу історію."
loc_explicator_a__mission_resurgence_statue_baross_04,"Подивіться на зображення Енніка Баросса. Деякі вас переконають, що він сміливий герой. Я не з них."
loc_explicator_a__mission_station_briefing_a_01,Єретики захопили Станцію Безодні. Давайте використаємо це на свою користь.
loc_explicator_a__mission_station_briefing_a_02,"Станція Безодня потрапила до рук єретиків давно, але ми можемо цим скористатися."
loc_explicator_a__mission_station_briefing_a_03,"Станція Безодні у руках ворога, але це не означає, що вона нічого не варта."
loc_explicator_a__mission_station_briefing_a_04,"Це місія інфільтрації. Ввійдіть. Виберіться живим, якщо зможете."
loc_explicator_a__mission_station_briefing_b_01,"Отримайте доступ до автопланувальника станції, і ви зможете перенаправити потяг — разом із його пасажиром, архієретиком."
loc_explicator_a__mission_station_briefing_b_02,Ви маєте отримати доступ до автопланувальника станції та перенаправити надважливу ціль.
loc_explicator_a__mission_station_briefing_b_03,Ви можете під’єднатися до автопланувальника станції з найближчого ринку. Тоді ви зможете перенаправити потяг архієретика.
loc_explicator_a__mission_station_briefing_b_04,За допомогою дрібки техно-чаклунства ви перенаправите транспортний потяг архієретика.
loc_explicator_a__mission_station_briefing_c_01,Цей пасажир є важливим для бойових планів ворога. Ліквідуйте його.
loc_explicator_a__mission_station_briefing_c_02,Ти будеш чекати на платформі. І ти його вб'єш. Чи все зрозуміло?
loc_explicator_a__mission_station_briefing_c_03,"Ви чекатимете на них, коли вони прибудуть. Використайте ефект несподіванки на свою користь. Убийте їх. І йдіть геть."
loc_explicator_a__mission_station_briefing_c_04,"Убийте ціль, і ми вважатимемо, що ви стали на крок ближче до того, щоб заслужити свою свободу."
loc_explicator_a__mission_station_contrabrand_lockers_01,"Не дивно, що це місце таке переповнене. Списки заборонених предметів постійно змінюються на Атомі."
loc_explicator_a__mission_station_contrabrand_lockers_02,Тут не лише контрабанда - за перенесення майже будь-чого з одного сектору в інший стягується збір.
loc_explicator_a__mission_station_contrabrand_lockers_03,"Правоохоронці завжди швидко проводять конфіскацію. Їхнім начальникам байдуже, а вони завжди можуть продати товари."
loc_explicator_a__mission_station_contrabrand_lockers_04,"Деякі з цих речей точно нелегальні, але не всі. Можливо, навіть не більшість. Закони для багатих."
loc_explicator_a__mission_station_cross_station_01,Часу майже не залишилося! Пройдіть на інший бік станції!
loc_explicator_a__mission_station_cross_station_02,Час майже вийшов! Переходьте через станцію!
loc_explicator_a__mission_station_cross_station_03,Часу майже не залишилося! Переходьте через станцію! Зараз!
loc_explicator_a__mission_station_cross_station_04,Ціль майже тут! Вам треба дістатися на інший бік станції! Негайно!
loc_explicator_a__mission_station_end_event_conversation_one_a_01,"Ледве встигли, але ви тут. Виконуйте завдання."
loc_explicator_a__mission_station_end_event_conversation_one_a_02,Нарешті. Час приступити до роботи.
loc_explicator_a__mission_station_end_event_conversation_one_a_03,Лише в останню мить.
loc_explicator_a__mission_station_end_event_conversation_one_a_04,Час приступити до роботи.
loc_explicator_a__mission_station_end_event_conversation_three_a_01,Зробіть Ранніка гордим.
loc_explicator_a__mission_station_end_event_conversation_three_a_02,Час виправдати мою віру в тебе.
loc_explicator_a__mission_station_end_event_conversation_three_a_03,Пам'ятай: місця для невдачі немає.
loc_explicator_a__mission_station_end_event_conversation_three_a_04,"Я поручився за тебе. Доведи, що я не помилився."
loc_explicator_a__mission_station_end_event_conversation_two_b_01,"Ти знаєш усе, що знаю я."
loc_explicator_a__mission_station_end_event_conversation_two_b_02,Це інформація для обраних. Тобі вона не потрібна. Як і мені.
loc_explicator_a__mission_station_end_event_conversation_two_b_03,Що з того? Просто знищте їх.
loc_explicator_a__mission_station_end_event_conversation_two_b_04,Що б це змінило? Ви маєте свою місію.
loc_explicator_a__mission_station_enter_station_01,"Часу залишилося мало. Дістаньтеся до платформи, поки не стало занадто пізно."
loc_explicator_a__mission_station_enter_station_02,"Розвідка показує, що ціль наближається. Вам потрібно поквапитися!"
loc_explicator_a__mission_station_enter_station_03,"У нас небагато часу. Рухайтесь вперед. Я хочу, щоб ця ціль була мертвою!"
loc_explicator_a__mission_station_enter_station_04,Гаразд. Прокладіть шлях через Станцію Безодні та дістаньтесь до потрібної платформи.
loc_explicator_a__mission_station_head_to_market_01,Ви наближаєтесь до ринкової площі. Використовуйте вентиляційні тунелі для доступу.
loc_explicator_a__mission_station_head_to_market_02,Вентиляційні тунелі виведуть вас на ринкову площу. Вам лише потрібно знайти їх.
loc_explicator_a__mission_station_head_to_market_03,Здобудьте доступ до вентиляційних тунелів та слідуйте ними до ринкової площі.
loc_explicator_a__mission_station_head_to_market_04,Ви будете використовувати вентиляційні тунелі для доступу на ринкову площу.
loc_explicator_a__mission_station_interrogate_splice_point_01,Обнадійливо... поки що. Нам потрібно отримати доступ до автоматичного планувальника. Встановіть своїх зчитувачів даних.
loc_explicator_a__mission_station_interrogate_splice_point_02,"Добре - здається, ви можете отримати доступ звідси. Встановіть своїх зчитувачів даних."
loc_explicator_a__mission_station_interrogate_splice_point_03,"Гарна робота. Як тільки вони отримають доступ, ваші Зчитувачі даних зможуть перенаправляти будь-який потяг у регіоні."
loc_explicator_a__mission_station_interrogate_splice_point_04,Ось це місце - приступайте до роботи! Зчитувачі даних повинні надати вам доступ до автоматичного планувальника.
loc_explicator_a__mission_station_interrogation_bay_b_01,"Це не найлегша робота, але вона рятує життя."
loc_explicator_a__mission_station_interrogation_bay_b_02,"Імперіум процвітає на крові тих, хто жертвує собою в його ім'я."
loc_explicator_a__mission_station_interrogation_bay_b_03,Ми не можемо відступати від жорстких заходів. Навіть на Атомі.
loc_explicator_a__mission_station_interrogation_bay_b_04,Необхідне рідко буває приємним на вигляд.
loc_explicator_a__mission_station_maintenance_bay_01,Ти лише що дістався до зони технічного обслуговування? Поспіши!
loc_explicator_a__mission_station_maintenance_bay_02,"Ти в зоні технічного обслуговування? Поспішай, а то пропустиш ціль!"
loc_explicator_a__mission_station_maintenance_bay_03,Ви рухаєтеся занадто повільно! Продовжуйте через сервісний відсік!
loc_explicator_a__mission_station_maintenance_bay_04,Вам потрібно рухатися швидше! Пройдіть через сервісний відсік і прямуйте до станції!
loc_explicator_a__mission_station_mid_event_conversation_one_b_01,"Ми робимо те, що вважають важливим Ґрендил та Раннік."
loc_explicator_a__mission_station_mid_event_conversation_one_b_02,"Це був план Ранніка. Якщо ви не згодні, раджу обговорити це з ним."
loc_explicator_a__mission_station_mid_event_conversation_one_b_03,"Турбуйтеся лише про накази Ранніка, ні про що більше. Ви довше проживете."
loc_explicator_a__mission_station_mid_event_conversation_one_b_04,Накази Ранніка були дуже чіткими. Тобі краще не ставити під сумнів.
loc_explicator_a__mission_station_mid_event_conversation_three_b_01,"Ми робимо те, що мусимо. У цій війні пощади не буде."
loc_explicator_a__mission_station_mid_event_conversation_three_b_02,"Єретики заслуговують на все, що їх спіткало. Це дуже просто."
loc_explicator_a__mission_station_mid_event_conversation_three_b_03,"Це питання виживання. Ми робимо все, що потрібно."
loc_explicator_a__mission_station_mid_event_conversation_three_b_04,"Милосердя для слабких. Честь для дурнів. Ми не можемо дозволити собі бути ані тим, ані іншим."
loc_explicator_a__mission_station_mid_event_conversation_two_b_01,Системи Термінала Безодні мають високий рівень захисту. Його зовнішні ретранслятори — ні. Єретики до цього ще не додумалися.
loc_explicator_a__mission_station_mid_event_conversation_two_b_02,Системи транзитного вузла з високим рівнем безпеки значно складніше взламати. Сигнальні ретранслятори — легші цілі.
loc_explicator_a__mission_station_mid_event_conversation_two_b_03,Втрутитися в системи транзитного вузла не так просто. Підміна сигнальних ретрансляторів швидша та простіша.
loc_explicator_a__mission_station_mid_event_conversation_two_b_04,"Системи Термінус Бузодні складні для взлому. Втручаючись у сигнали після їх виходу зі станції, ми досягаємо того ж результату, але легше."
loc_explicator_a__mission_station_start_banter_b_01,"Ти тут не для того, щоб затримуватись. Рухайся далі."
loc_explicator_a__mission_station_start_banter_b_02,Гарнізон тут не важливий. Рухаємось вперед.
loc_explicator_a__mission_station_start_banter_b_03,У гарнізону своя місія. У вас своя.
loc_explicator_a__mission_station_start_banter_b_04,Вони виконають свій обов'язок. Як і ми всі - так чи інакше.
loc_explicator_a__mission_station_tanks_01,Ці укріплення не встоять перед справжнім штурмом. Мусимо щось змінити.
loc_explicator_a__mission_station_tanks_02,"Ці укріплення можуть здаватися міцними, але не потрібно багато, щоб змести їх з лиця землі."
loc_explicator_a__mission_station_tanks_03,"Не знаю, скільки ще витримає цей міст. Все, що ми можемо зробити, це змусити ворога заплатити кров'ю."
loc_explicator_a__mission_station_tanks_04,"Дякую Імператору, що Тертіум вкритий такими мостами. Нам потрібні ці стратегічні точки."
loc_explicator_a__mission_station_upload_schedule_01,Гаразд. Ми готові до завантаження. Давайте втягнемо цього зрадника у нашу пастку.
loc_explicator_a__mission_station_upload_schedule_02,Зчитувачі даних отримали доступ. Час перенаправити той потяг.
loc_explicator_a__mission_station_upload_schedule_03,Змінений розклад готовий до завантаження. Тепер це наш потяг.
loc_explicator_a__mission_station_upload_schedule_04,Ось так! Ось так! Активувати завантаження для перенаправлення потягу.
loc_explicator_a__mission_stockpile_bazaar_01,Вам доведеться пробитися через Раґтаун. Пощастило вам.
loc_explicator_a__mission_stockpile_bazaar_02,Пробийтесь через Раґтаун. Тепер силос недалеко.
loc_explicator_a__mission_stockpile_bazaar_03,"Ласкаво просимо до Раґтаун. Пройдіть через нього, і ви будете біля силосу."
loc_explicator_a__mission_stockpile_bazaar_04,"Це точно не найкрасивіша сторона Тертіума, правда? Силос уже не далеко."
loc_explicator_a__mission_stockpile_bridge_01,"Я перетинав той міст більше разів, ніж хотілося б згадувати."
loc_explicator_a__mission_stockpile_bridge_02,"Води під мостом заповнені тілами. Ті, що стрибнули, і ті, кого штовхнули."
loc_explicator_a__mission_stockpile_bridge_03,"Краще перейти міст якомога швидше, ось моя порада."
loc_explicator_a__mission_stockpile_bridge_04,"Багато хто помер на тому мосту. Бережись, аби не приєднатися до них."
loc_explicator_a__mission_stockpile_briefing_a_01,"У Тертіума проблеми з водопостачанням. Головним чином, те, що вона непридатна для пиття."
loc_explicator_a__mission_stockpile_briefing_a_02,"Єретики зіпсували водопостачання Тертіума. Це погані новини, якщо ви ще не знали."
loc_explicator_a__mission_stockpile_briefing_a_03,"Тертіум не може боротися без стабільного водопостачання, тож здогадайтеся, за чим полюють єретики?"
loc_explicator_a__mission_stockpile_briefing_a_04,"Їжа. Боєприпаси. Вода. З першими двома в Тертіумі все гаразд, але єретики роблять третє дефіцитним."
loc_explicator_a__mission_stockpile_briefing_b_01,Проблема обмежена одним силосом. Поки що. Єретики закачують свою отруту саме там.
loc_explicator_a__mission_stockpile_briefing_b_02,"Ми знаємо, який силос єретики зіпсували, отже, це гарне місце для початку."
loc_explicator_a__mission_stockpile_briefing_b_03,"Єретики захопили контроль над силосом для зберігання. Можна битися об заклад, що саме там і криється небезпека."
loc_explicator_a__mission_stockpile_briefing_b_04,"Ми визначили силос для зберігання, який є осередком зараження. Саме звідти вам і починати."
loc_explicator_a__mission_stockpile_briefing_c_01,"Ви знаєте, що робити. Прогнати демона, і, сподіваємося, це зробить воду достатньо чистою для пиття."
loc_explicator_a__mission_stockpile_briefing_c_02,"Тертіум потребує цієї води, тож прогнати демона і сподіватися, що це вирішить проблему."
loc_explicator_a__mission_stockpile_briefing_c_03,"Виженіть демона, і якщо Імператор забажає, ми знову матимемо питну воду у Вулику."
loc_explicator_a__mission_stockpile_briefing_c_04,"Спустіться туди й впорайтеся з демоном. Якими б не були засоби. Ви знаєте, як це працює."
loc_explicator_a__mission_stockpile_cartel_hq_01,"Шкода, що Двір Обідраного Короля ще стоїть."
loc_explicator_a__mission_stockpile_cartel_hq_02,"Я все ще сподіваюсь, що Двір Обідраного Короля розвалиться. Є ще час."
loc_explicator_a__mission_stockpile_cartel_hq_03,Небагато хто ходив цим шляхом до штаб-квартири Картелю і повертався назад.
loc_explicator_a__mission_stockpile_cartel_hq_04,Ось що залишилося від Водного Картелю. Ніщо не триває вічно. Крім Володаря Людства.
loc_explicator_a__mission_stockpile_clean_water_01,Демон не захотів морочитись з тобою. Чисту воду відновлено!
loc_explicator_a__mission_stockpile_clean_water_02,Добре. Нам потрібно було повернути це місце під наш контроль.
loc_explicator_a__mission_stockpile_clean_water_03,Вода не чиста – тут ніколи не буває чисто – але пити можна. Повертаймося додому.
loc_explicator_a__mission_stockpile_clean_water_04,Вода вже прояснюється. Сьогодні ви відмінно попрацювали.
loc_explicator_a__mission_stockpile_elevator_conversation_journey_02_a_01,"Розвідка свідчить, що якась потвора-демон спричинила порушення водопостачання."
loc_explicator_a__mission_stockpile_elevator_conversation_journey_02_b_01,"Раннік каже, що тварюка мешкає десь там, у Пісочному Годиннику, а це — лише частка її честування."
loc_explicator_a__mission_stockpile_elevator_conversation_journey_02_c_01,"Я не певна, але будьте напоготові."
loc_explicator_a__mission_stockpile_elevator_conversation_one_b_01,Її вихідний пункт десь у Секторі Періферус. Це лише частина її суті.
loc_explicator_a__mission_stockpile_elevator_conversation_one_b_02,"Не ідеально, але могло б бути й гірше. Головне, щоб ми могли тримати це під контролем."
loc_explicator_a__mission_stockpile_elevator_conversation_one_b_03,"Раннік каже, це випробовує свою силу - бачить, наскільки далеко може втілитися в смертний світ. "
loc_explicator_a__mission_stockpile_elevator_conversation_one_b_04,"Цей ще слабкий. Залежить від нас, щоб воно таким і залишилося."
loc_explicator_a__mission_stockpile_elevator_conversation_three_b_01,"Довіряємо плану Ранніка. Все у свій час, каже він. "
loc_explicator_a__mission_stockpile_elevator_conversation_three_b_02,Ніколи не буває так просто. Ось що каже Раннік. 
loc_explicator_a__mission_stockpile_elevator_conversation_three_b_03,"Краще знати, де вони знаходяться. Принаймні, так вважає Раннік."
loc_explicator_a__mission_stockpile_elevator_conversation_three_b_04,Раннік би волів утримувати їх під контролем.
loc_explicator_a__mission_stockpile_elevator_conversation_two_b_01,"Лорд Марґрейв ніколи не переймався тими, кого не може бачити. Сліпота рангу."
loc_explicator_a__mission_stockpile_elevator_conversation_two_b_02,"Треба обрати сторону, щоб вижити тут внизу."
loc_explicator_a__mission_stockpile_elevator_conversation_two_b_03,"Не все в Імперіумі чорне чи біле. Це місце таке сіре, як тільки може бути."
loc_explicator_a__mission_stockpile_elevator_conversation_two_b_04,"Ви не пізнаєте Потік, доки не проживете тут. Краще б ви й не знали."
loc_explicator_a__mission_stockpile_end_event_start_01,Знищте ці демонічні нарости!
loc_explicator_a__mission_stockpile_end_event_start_02,Беріть на приціл демонічні нарости! Ліквідуйте їх!
loc_explicator_a__mission_stockpile_end_event_start_03,Давайте відновимо подачу води! Знищте демонічні нарости!
loc_explicator_a__mission_stockpile_end_event_start_04,"Знищивши демонічні нарости, ви покінчите з цим!"
loc_explicator_a__mission_stockpile_first_objective_01,"Вам доведеться зайти на територію Водного Картелю, якщо ви хочете знайти ліфт вниз."
loc_explicator_a__mission_stockpile_first_objective_02,Рухайтесь до Двору Обідраного Короля. Звідти можна дістатись до вулиць.
loc_explicator_a__mission_stockpile_first_objective_03,Вам потрібно дістатися до Двору Обідраного Короля. Я можу направити вас звідти вниз.
loc_explicator_a__mission_stockpile_first_objective_04,Прямуйте до центру Раґтауну. По дорозі зустрінеться ліфт.
loc_explicator_a__mission_stockpile_flush_01,"Час працювати. Запустіть автоочищення, але не дозволяйте демону втрутитися."
loc_explicator_a__mission_stockpile_flush_02,Ви на місці. Промийте систему та виженіть демона. Не дайте йому взяти над вами гору!
loc_explicator_a__mission_stockpile_flush_03,"Ти можеш промити систему, але демон, безумовно, спробує тебе зупинити. Мені не потрібно казати, що буде далі, чи не так?"
loc_explicator_a__mission_stockpile_flush_04,"Активуй промивання системи. Вигнати демона. Спробуй не загинути. Досить просто, чи не так?"
loc_explicator_a__mission_stockpile_start_banter_b_01,"Це приємна частина Потоку, якщо можна вірити."
loc_explicator_a__mission_stockpile_start_banter_b_02,"Це найбільш вишукане, на що здатний Потік. Всі інші йдуть на дно."
loc_explicator_a__mission_stockpile_start_banter_b_03,"Це не ідеально, але це найкраще, що є в Тертіумі. І це вже щось."
loc_explicator_a__mission_stockpile_start_banter_b_04,"Залишившись тут, ти побачиш, що все може стати тільки гірше. Вір мені."
loc_explicator_a__mission_stockpile_survive_event_end_01,Ніби старі добрі часи... Тепер спустися до Базару.
loc_explicator_a__mission_stockpile_survive_event_end_02,Ні сльози за тих виродків. Продовжуємо місію.
loc_explicator_a__mission_stockpile_survive_event_end_03,"Вони взяли на себе більше, ніж могли перетравити! Йдемо до Базару."
loc_explicator_a__mission_stockpile_survive_event_end_04,"Схоже, ви можете безпечно просуватися до базару."
loc_explicator_a__mission_stockpile_survive_event_start_01,"Як тільки ви викличете ліфт, вас зустрінуть."
loc_explicator_a__mission_stockpile_survive_event_start_02,"За вами спостерігають. Вони нападуть, як тільки ви викличете ліфт."
loc_explicator_a__mission_stockpile_survive_event_start_03,"Викличте ліфт, але будьте напоготові. Повірте мені."
loc_explicator_a__mission_stockpile_survive_event_start_04,"Викличте ліфт, але залишайтеся пильними. Вони не дозволять вам піти без бою."
loc_explicator_a__mission_stockpile_through_to_silo_01,Силос знаходиться просто тут. Краще готуватися.
loc_explicator_a__mission_stockpile_through_to_silo_02,Ви майже біля силосу. Готуйте зброю!
loc_explicator_a__mission_stockpile_through_to_silo_03,Силос близько. Завершіть завдання.
loc_explicator_a__mission_stockpile_through_to_silo_04,Ви ще не біля силосу? Варто це виправити.
loc_explicator_a__mission_twins_aftermath_01_b_01,Вони ще можуть виконати свою місію. Я вірю в них.
loc_explicator_a__mission_twins_aftermath_01_d_01,Це можливість.
loc_explicator_a__mission_twins_aftermath_02_a_01,Знову зник.
loc_explicator_a__mission_twins_aftermath_02_c_01,"Нехай. Вони не знають, з ким зіткнулись."
loc_explicator_a__mission_twins_aftermath_03_b_01,"Тоді ми продовжуємо рухатись, залишаючись на крок попереду."
loc_explicator_a__mission_twins_aftermath_03_d_01,Ґрендил дав мені вільну руку.
loc_explicator_a__mission_twins_arrival_01_c_01,Мені потрібна вона живою!
loc_explicator_a__mission_twins_briefing_a_01,Сьогодні у мене для вас особливе завдання. Агенти Вирмвуду підтвердили місцеперебування близнюків Карнак: двоє ключових воєначальників Вульфера.
loc_explicator_a__mission_twins_briefing_b_01,Близнюки здобули певну славу з моменту їхнього повернення на Атома... і їхній список жертв відповідає цьому.
loc_explicator_a__mission_twins_briefing_b2_01,"Якщо хтось і знає, де ховається Вульфер, то це вони. Знешкодьте їх, але залиште одного живим. Мені потрібен в'язень, здатний говорити."
loc_explicator_a__mission_twins_briefing_c_01,"Ми не можемо ризикувати тим, що Вульфер дізнається про наш прихід, тому ця місія є абсолютно таємною. Проберіться, змусьте одного з близнюків ""добровільно"" приєднатися і прославте Імператора."
loc_explicator_a__mission_twins_exchange_01_b_01,Це не одержимість. Це стратегія. Ми повинні чинити опір.
loc_explicator_a__mission_twins_exchange_01_d_01,"І скільки ще загине, поки ти розчісуєш свій зчитувач даних?"
loc_explicator_a__mission_twins_exchange_01_f_01,Так... Прийде.
loc_explicator_a__mission_twins_exchange_02_b_01,Ні. Ми так близько.
loc_explicator_a__mission_twins_exchange_02_d_01,Я маю дістатися до Вульфера. Я повинна дізнатись...
loc_explicator_a__mission_twins_exchange_02_f_01,Я...
loc_explicator_a__mission_twins_exchange_02_h_01,"Ні, ти не можеш! Ти не можеш це зробити-- [Клік зв'язку воксу, що переривається]"
loc_explicator_a__mission_twins_mission_start_b_01,У нас є інформація про близнюків Карнак. Агент Вирмвуда 42--
loc_explicator_a__mission_twins_mission_start_d_01,Ні. Ми не можемо упустити цю можливість. Ударна група вже в дії.
loc_explicator_a__narrative_event_bay_01_01,"Скосіть їх, заради Трону!"
loc_explicator_a__nurgle_circumstance_conversation_five_b_01,"Демони не займають простір так, як ми. Ти б не зрозумів. Я також."
loc_explicator_a__nurgle_circumstance_conversation_five_b_02,Просто не думай про це. Так спатимеш краще.
loc_explicator_a__nurgle_circumstance_conversation_five_b_03,Не варто розмірковувати про такі речі.
loc_explicator_a__nurgle_circumstance_conversation_five_b_04,Такі балачки — надійний спосіб опинитися в кріслі катехизатора.
loc_explicator_a__nurgle_circumstance_conversation_four_b_01,"Ситуація похмура, це точно. Але ми б’ємося далі. У цьому наше покликання. Засвоїли?"
loc_explicator_a__nurgle_circumstance_conversation_four_b_02,"Сподіваюся, те, що я чую — це не пораженство."
loc_explicator_a__nurgle_circumstance_conversation_four_b_03,"Зміни своє ставлення на краще, інакше все скінчиться для тебе значно швидше і гірше."
loc_explicator_a__nurgle_circumstance_conversation_four_b_04,"Можливо, у тебе з’явилася спокуса приєднатися до ворога, чи не так?"
loc_explicator_a__nurgle_circumstance_conversation_one_b_01,Єретики шукають спасіння від болю та смертності. Вони — боягузи.
loc_explicator_a__nurgle_circumstance_conversation_one_b_02,"Єретики вірять, що ставши вмістилищами хвороб, вони врятуються. Вони — дурні."
loc_explicator_a__nurgle_circumstance_conversation_one_b_03,"Для єретиків ці хвороби — доказ того, що їхній бог їх любить. Від цього верне."
loc_explicator_a__nurgle_circumstance_conversation_one_b_04,"Приймаючи хворобу, єретики сподіваються уникнути її мук. Вони перебувають у полоні ілюзій."
loc_explicator_a__nurgle_circumstance_conversation_three_b_01,Не вимовляй те ім'я! Навіть не думай про нього!
loc_explicator_a__nurgle_circumstance_conversation_three_b_02,"Тобі слід бути обережним. Мало треба, щоб зійти на шлях єресі. Ім'я може стати причиною."
loc_explicator_a__nurgle_circumstance_conversation_three_b_03,"Не дозволяй Ранніку почути, як ти вимовляєш те ім'я."
loc_explicator_a__nurgle_circumstance_conversation_three_b_04,Деякі імена не слід вимовляти. Особливо бездумно.
loc_explicator_a__nurgle_circumstance_conversation_two_b_01,Вогонь може очистити все. Пошкоджені сектори можна відновити. Дуже мало що втрачено назавжди.
loc_explicator_a__nurgle_circumstance_conversation_two_b_02,"Ми не дамо єретикам жодного шансу на перемогу. Я знищу Тертіум, перш ніж дозволю їм його захопити."
loc_explicator_a__nurgle_circumstance_conversation_two_b_03,"Ми ще не на межі неповернення, ще ні."
loc_explicator_a__nurgle_circumstance_conversation_two_b_04,Ці демони з’являються та зникають разом із чумою. Послабимо чуму — послабимо й осквернення.
loc_explicator_a__nurgle_circumstance_start_a_01,"Мені не подобається те, що я бачу... Осквернення всюди."
loc_explicator_a__nurgle_circumstance_start_a_02,"Схоже, що єретики домоглися свого - цей регіон зіпсований."
loc_explicator_a__nurgle_circumstance_start_a_03,Зверху читаю багато сигналів про погань. Будьте обережні та не дозвольте себе заразити.
loc_explicator_a__nurgle_circumstance_start_a_04,Мої зв'язки в регіоні попереджають про якийсь вид зараження. Стежте за кроком.
loc_explicator_a__nurgle_circumstance_start_b_01,Вони професіонали. Вони впораються з завданням.
loc_explicator_a__nurgle_circumstance_start_b_02,У Тертіумі завжди повно нечисті.
