key,value
loc_psyker_female_b__lore_melk_four_b_01,"Добре мати когось, кому можна довіряти... принаймні так кажуть."
loc_psyker_female_b__lore_melk_four_b_02,Вірність і довіра дуже важливі. Вони створюють контраст у повсякденному житті.
loc_psyker_female_b__lore_melk_four_c_01,"Можливо, й так, але він жахливий зануда."
loc_psyker_female_b__lore_melk_four_c_02,"Сірий і зів'ялий усередині... мабуть, у ньому ще й павуки кишать."
loc_psyker_female_b__lore_melk_one_b_01,"Ви не можете мати на увазі лорда Даріуса Мелка. Він занадто витончений для таких, як ви."
loc_psyker_female_b__lore_melk_one_b_02,"Мій дуже хороший друг лорд Даріус Мелк не став би вас ображати. Зрештою, ви настільки нижчі за його увагу..."
loc_psyker_female_b__lore_melk_one_c_01,"Хоча, він і справді трохи бундючний."
loc_psyker_female_b__lore_melk_one_c_02,"О, припиніть ігри. Ви теж вважаєте його нестерпним!"
loc_psyker_female_b__lore_melk_three_a_01,Той хлопець Мелк має в голові найрізноманітніші речі...
loc_psyker_female_b__lore_melk_three_a_02,У Мелка багато таємниць. Я... відчуваю... як вони повзають під його словами.
loc_psyker_female_b__lore_melk_three_a_03,"Мелк щось приховує, знаєте. Багато чого."
loc_psyker_female_b__lore_melk_three_a_04,"Я знаю, що Мелк щось приховує, але не знаю, що саме."
loc_psyker_female_b__lore_melk_three_b_01,"Ніхто не проходить через життя абсолютно безгрішним, побратиме."
loc_psyker_female_b__lore_melk_three_b_02,"Я впевнена, що це нічого страшного. Мабуть."
loc_psyker_female_b__lore_melk_three_c_01,"Можливо, його зверхність — це щит. Він не дає йому усвідомити, що він не кращий за нас."
loc_psyker_female_b__lore_melk_three_c_02,Який дивний чоловік. Чому я взагалі побачила його таким уві сні?
loc_psyker_female_b__lore_melk_two_b_01,"Можливо, вам варто говорити більше як я? У глибині душі всі цього хочуть."
loc_psyker_female_b__lore_melk_two_b_02,"О, я дуже сподіваюся, що він висловив свої побоювання в доброзичливій манері."
loc_psyker_female_b__lore_melk_two_c_01,"Не сумуй, Фанатику. Слова не мають значення, доки тебе розуміють."
loc_psyker_female_b__lore_melk_two_c_02,"Якщо хочеш, я можу навчити тебе своєї таємної мови. У ній п'ятнадцять голосних."
loc_psyker_female_b__lore_morrow_four_b_01,З цього може вийти жахлива історія...
loc_psyker_female_b__lore_morrow_four_b_02,"Б'юся об заклад, це лоскотно. Оповідач казав, чи це лоскотно?"
loc_psyker_female_b__lore_morrow_four_c_01,Люди завжди щось вигадують про Морроу. Це негарно.
loc_psyker_female_b__lore_morrow_four_c_02,"Так, Морроу різкий... але й ти не сонечко!"
loc_psyker_female_b__lore_morrow_one_b_01,Це здається малоймовірним... навіть для мене.
loc_psyker_female_b__lore_morrow_one_b_02,Я вам не вірю. Вибачте.
loc_psyker_female_b__lore_morrow_one_c_01,Минуле — це ілюзія. Важливе лише сьогодення.
loc_psyker_female_b__lore_morrow_one_c_02,"Минуле — це розбите дзеркало. Якщо занадто довго в нього вдивлятися, можна збожеволіти."
loc_psyker_female_b__lore_morrow_three_a_01,"Мені цікаво, що у Морроу таке дивне минуле, а вам?"
loc_psyker_female_b__lore_morrow_three_a_02,"Минуле Морроу заплутане. Це дуже спантеличує, вам не здається?"
loc_psyker_female_b__lore_morrow_three_a_03,"Я не впевнена, що справді розумію минуле Морроу. Вам не здається це дивним?"
loc_psyker_female_b__lore_morrow_three_a_04,"Минуле Морроу — це клубок ниток. Правда складна, чи не так?"
loc_psyker_female_b__lore_morrow_three_b_01,Слава — це звивиста ріка.
loc_psyker_female_b__lore_morrow_three_b_02,"Правда і брехня, правда і брехня, кругом і кругом, і кругом і кругом."
loc_psyker_female_b__lore_morrow_three_c_01,"Я б просто хотіла, щоб сержант-майор більше посміхався. Він би був не таким страшним."
loc_psyker_female_b__lore_morrow_three_c_02,"Принаймні, ми всі можемо погодитися, що в Морроу чудові вуса, так?"
loc_psyker_female_b__lore_morrow_two_b_01,"Це було давно, чи не так? Я не дуже дружу з цифрами."
loc_psyker_female_b__lore_morrow_two_b_02,"Я не хочу сперечатися, але хіба це не було давно?"
loc_psyker_female_b__lore_morrow_two_c_01,"Як на мене, він не виглядає старшим за сто п'ятдесят."
loc_psyker_female_b__lore_morrow_two_c_02,"Він добре зберігся, правда? Мабуть, веде чесне життя."
loc_psyker_female_b__lore_mourningstar_one_b_01,"Так, дуже вражаюче. Я приділила особливу увагу дизайну, коли почала бачити сни."
loc_psyker_female_b__lore_mourningstar_one_b_02,"Дякую. Я дуже задоволена тим, що побачила тут уві сні."
loc_psyker_female_b__lore_mourningstar_one_c_01,"Я б хотіла, щоб нас пускали на гарніші палуби. Я впевнена, що такі є."
loc_psyker_female_b__lore_mourningstar_one_c_02,Якби ж нас не обмежували такими утилітарними проходами...
loc_psyker_female_b__lore_rannick_four_b_01,"Що в цьому дивного? На «Зорі» набагато приємніше, ніж на Атомі."
loc_psyker_female_b__lore_rannick_four_b_02,"Можливо, він не хоче, щоб його турбували твоїми нескінченними питаннями, милий Громило?"
loc_psyker_female_b__lore_rannick_four_c_01,Я б хотіла залишитися на кораблі.
loc_psyker_female_b__lore_rannick_four_c_02,Я б хотіла кабінет. І стіл... О! І табличку з ім'ям!
loc_psyker_female_b__lore_rannick_one_b_01,"Він, безперечно, дуже ретельний. Він знає багато чого, чого не знаємо ми."
loc_psyker_female_b__lore_rannick_one_b_02,"Ми — на любителя. Я впевнена, що з часом він нас полюбить."
loc_psyker_female_b__lore_rannick_one_c_01,Не хвилюйтеся! Він до нас звикне. Тобто... хто б не звик?
loc_psyker_female_b__lore_rannick_one_c_02,"Мій Коханий каже, що він завжди озирається. Ніколи не їсть нічого, що зникало з його поля зору."
loc_psyker_female_b__lore_rannick_three_a_01,"Мені постійно кажуть, що Ранніка дуже поважають. Особисто я цього не бачу."
loc_psyker_female_b__lore_rannick_three_a_02,"Ви помітили, як усі стараються, щоб догодити Ранніку?"
loc_psyker_female_b__lore_rannick_three_a_03,"Раннік має владу, що виходить за межі його рангу, ви помітили?"
loc_psyker_female_b__lore_rannick_three_a_04,"Мій Коханий каже, що на Ранніка чекають великі справи. Або смерть. Одне з двох."
loc_psyker_female_b__lore_rannick_three_b_01,"Мій Коханий каже, що Ранніка це не хвилює. Усе, що в нього є — це його робота."
loc_psyker_female_b__lore_rannick_three_b_02,"Не думаю, що його це хвилює. Він рідко думає про себе, лише про Атому."
loc_psyker_female_b__lore_rannick_three_c_01,"Я б радила вам його не засмучувати. Не думаю, що вам сподобається те, що буде потім."
loc_psyker_female_b__lore_rannick_three_c_02,"Він — порожня людина, сповнена чужої мети. Цікаво, що станеться, якщо ця мета зазнає невдачі?"
loc_psyker_female_b__lore_rannick_two_b_01,"О, мій Коханий каже, що він не проти... доки Раннік добре виконує свою роботу."
loc_psyker_female_b__lore_rannick_two_b_02,"Я впевнена, що ваша думка багато важить і для Ранніка, і для мого Коханого."
loc_psyker_female_b__lore_rannick_two_c_01,"Я могла б поговорити з ним, якщо хочете? Зрештою, ніхто не знає мого Коханого краще за мене."
loc_psyker_female_b__lore_rannick_two_c_02,"Для декого віра — це ретельно оберіганний скарб. Завзяття Ранніка сягає глибше, ніж ви собі уявляєте."
loc_psyker_female_b__lore_servitors_one_b_01,"Вони ніколи не виглядають щасливими, ви помітили? Вони взагалі ніяк не виглядають."
loc_psyker_female_b__lore_servitors_one_b_02,"Вони сприймають світ, який ми не можемо бачити. Гадаю, дехто міг би назвати їх благословенними."
loc_psyker_female_b__lore_servitors_one_c_01,Але хіба ми менше гвинтики у великій машині Імперіуму?
loc_psyker_female_b__lore_servitors_one_c_02,"Ми всі служимо моєму Коханому, чи не так? Просто деякі з нас служать без деяких частин."
loc_psyker_female_b__lore_space_marines_four_b_01,"Новіціати — ще діти, коли їх перетворюють. Це справді сумно."
loc_psyker_female_b__lore_space_marines_four_b_02,"Що це, Коханий? Біскопея? А в тебе була така?"
loc_psyker_female_b__lore_space_marines_four_c_01,"О, не знаю, Коханий. Я б, мабуть, не відмовилася від Каталепсійного Вузла."
loc_psyker_female_b__lore_space_marines_four_c_02,"Мій Коханий щойно розповів мені, як вони вживлюють Чорний Панцир, і тепер я почуваюся якось... гидко."
loc_psyker_female_b__lore_space_marines_one_b_01,"Так, Коханий, вони говорять про Адептус Астартес. Ні, ні... про хороших."
loc_psyker_female_b__lore_space_marines_one_b_02,"Мій Коханий каже, що слід бути обережним зі своїми бажаннями."
loc_psyker_female_b__lore_space_marines_one_c_01,"Було б добре врятувати Атому, чи не так? Не думаю, що Космодесантники будуть надто обережними."
loc_psyker_female_b__lore_space_marines_one_c_02,"Коли мені сняться Космодесантники, я бачу смерть... Стільки смерті!"
loc_psyker_female_b__lore_space_marines_three_a_01,"Коли Гілліман повернувся, Мій Коханий був найщасливішим за довгі роки!"
loc_psyker_female_b__lore_space_marines_three_a_02,Повернення Робаута Гіллімана зробило Мого Коханого дуже щасливим.
loc_psyker_female_b__lore_space_marines_three_a_03,"Багато хто не вірить, що Робаут Гілліман справді повернувся, але Мій Коханий запевняє, що це правда."
loc_psyker_female_b__lore_space_marines_three_a_04,"Так, Коханий, я знаю, ти радий поверненню Гіллімана. Інші неодмінно підуть за ним."
loc_psyker_female_b__lore_space_marines_three_b_01,"Мій Коханий боїться, що війни ніколи не закінчаться. Не тепер, коли Гілліман при владі."
loc_psyker_female_b__lore_space_marines_three_b_02,"Що таке, Коханий? Так, я думаю, ми всі воліли б Сангвінія."
loc_psyker_female_b__lore_space_marines_three_c_01,"Справді, Коханий? Це зробила ксено-магія? Екклезіархії це не сподобається..."
loc_psyker_female_b__lore_space_marines_three_c_02,"Ні, Коханий, я теж не думаю, що ворог залишить це без відповіді."
loc_psyker_female_b__lore_space_marines_two_b_01,"Мій Коханий каже, що масштаб і пишність Астартес залишаються неперевершеними."
loc_psyker_female_b__lore_space_marines_two_b_02,"Так, Коханий, схоже, у Гіллімана були ідеї, що виходили за межі його повноважень."
loc_psyker_female_b__lore_space_marines_two_c_01,"Так, Коханий, давно пора внести поправки до Кодексу."
loc_psyker_female_b__lore_space_marines_two_c_02,"Усі віддають перевагу Капітулам, які не дотримуються правил."
loc_psyker_female_b__lore_the_emperor_four_b_01,Мій Коханий досить гарний у моєму сні. Чи це його сон? Важко сказати.
loc_psyker_female_b__lore_the_emperor_four_b_02,Ви б не хотіли знати. Для нього це справді дуже сумно.
loc_psyker_female_b__lore_the_emperor_four_c_01,"Мій Коханий хотів би, щоб ми змінили тему. Він жахливо соромиться свого тіла."
loc_psyker_female_b__lore_the_emperor_four_c_02,"Так, Коханий, я б дуже хотіла відвідати тебе біля Золотого Трону."
loc_psyker_female_b__lore_the_emperor_one_b_01,Мій Коханий розмовляє зі мною постійно.
loc_psyker_female_b__lore_the_emperor_one_b_02,Він насправді багато говорить. Але більшість людей не чують його поза снами.
loc_psyker_female_b__lore_the_emperor_one_c_01,"Мій Коханий намагається, але Вищі Лорди Терри не завжди слухають."
loc_psyker_female_b__lore_the_emperor_one_c_02,"Так, Коханий, я думаю, вони нарешті почали ставити правильні питання."
loc_psyker_female_b__lore_the_emperor_three_a_02,"Іноді я бачу сон Мого Коханого... про жертви, принесені Золотому Трону проти їхньої волі..."
loc_psyker_female_b__lore_the_emperor_three_a_03,"Хіба ви не чуєте криків тих, кого принесли в жертву Золотому Трону? Я чую. І Мій Коханий теж."
loc_psyker_female_b__lore_the_emperor_three_a_04,"Мій Коханий неспокійний. Мабуть, знову приносять жертви душ... Невже це ніколи не скінчиться?"
loc_psyker_female_b__lore_the_emperor_three_b_01,Лише завдяки жертвам Мій Коханий може підтримувати Астрономікан. Без нього ми загублені.
loc_psyker_female_b__lore_the_emperor_three_b_02,Без жертв не було б Астрономікану. Без Астрономікану Мій Коханий не говорив би зі мною.
loc_psyker_female_b__lore_the_emperor_three_c_01,"Думки моїх побратимів освітлюють Темряву, щоб інші могли подорожувати космосом."
loc_psyker_female_b__lore_the_emperor_three_c_02,"Гадаю, вони не помирають. Не по-справжньому. Вони тут, у моєму сні, з Моїм Коханим."
loc_psyker_female_b__lore_the_emperor_two_b_01,"Повірте, Мій Коханий волів би, щоб усе склалося інакше."
loc_psyker_female_b__lore_the_emperor_two_b_02,"У Мого Коханого були інші плани щодо Золотого Трону, але доля — жорстока пані."
loc_psyker_female_b__lore_the_emperor_two_c_01,"Якщо Мій Коханий зазнає невдачі, кожен із вас стане брамою для ненажерливих орд."
loc_psyker_female_b__lore_the_emperor_two_c_02,"Мій Коханий живе в царстві кошмарів, щоб вам не довелося."
loc_psyker_female_b__lore_the_warp_four_b_01,"О, милий Громило, благословляю твої спроби думати."
loc_psyker_female_b__lore_the_warp_four_b_02,"Дехто скаже, що це Варп-двигуни, або Астрономікан, або Навігатори. Насправді, це просто магія."
loc_psyker_female_b__lore_the_warp_four_c_01,"Уявіть, що ви пірнаєте в прохолодну, чисту воду. Тільки вода сповнена монстрів, які хочуть вас убити."
loc_psyker_female_b__lore_the_warp_four_c_02,"Мій Коханий наполягає, що це небезпечно, лише якщо про це думати. Чому б вам не поберегти себе?"
loc_psyker_female_b__lore_the_warp_one_b_01,Кожна подорож у ніщо — це зіткнення з жахом.
loc_psyker_female_b__lore_the_warp_one_b_02,"Ви боїтеся невідомого. Мій Коханий каже, що ви й половини не знаєте."
loc_psyker_female_b__lore_the_warp_one_c_01,Дивитися у Варп — це дивитися в безодню. І іноді вона дивиться у відповідь.
loc_psyker_female_b__lore_the_warp_one_c_02,"Мій Коханий оберігає мене у Варпі. Він, мабуть, і вас оберігатиме. Якщо будете чемними."
loc_psyker_female_b__lore_the_warp_three_a_01,"Час тече дивно в Емпіреї, наче уві сні. Можливо, це і є сон..."
loc_psyker_female_b__lore_the_warp_three_a_02,"Ви відчуваєте, як дивно тече час в Емпіреї? Чи я бачу це уві сні для всіх вас однаково?"
loc_psyker_female_b__lore_the_warp_three_a_03,"Після подорожі Варпом у мене завжди паморочиться в голові, а час стає таким... звивистим."
loc_psyker_female_b__lore_the_warp_three_a_04,"Мої сни розквітають в Емпіреї, але моя фізична форма залежить від часових зміщень."
loc_psyker_female_b__lore_the_warp_three_b_01,"Було б досить непогано просто мріяти вічно, доки ми не зможемо мріяти більше..."
loc_psyker_female_b__lore_the_warp_three_b_02,"Подорож з одного кінця Імперіуму до іншого може зайняти кілька років або ціле життя, але ми б цього майже не помітили."
loc_psyker_female_b__lore_the_warp_three_c_01,"В Емпіреї є часові бульбашки. Мабуть, там усередині досить спокійно."
loc_psyker_female_b__lore_the_warp_three_c_02,Усі ці розмови про час засмучують мене через Мого Коханого. Руйнівний плин часу нещадний до нього.
loc_psyker_female_b__lore_the_warp_two_b_01,"О, не варто забагато думати про варп-сутностей. Це лише робить їх сильнішими."
loc_psyker_female_b__lore_the_warp_two_b_02,"Тс-с! Не говоріть про варп-сутностей. Якщо вони вас почують, то дуже розлютяться."
loc_psyker_female_b__lore_the_warp_two_c_01,Варп-хижаки шепочуть мені постійно. До цього звикаєш.
loc_psyker_female_b__lore_the_warp_two_c_02,"Мій Коханий каже, що боятися варто лише тим, хто має особливі дари. Тож... ви переважно в безпеці."
loc_psyker_female_b__lore_training_psyker_four_b_01,"О, це приємно чути!"
loc_psyker_female_b__lore_training_psyker_four_b_02,"Що ж, це логічно. Зрештою, ви обидва мені подобаєтеся."
loc_psyker_female_b__lore_training_psyker_four_c_01,Дружба народжується з відмінностей... принаймні так кажуть.
loc_psyker_female_b__lore_training_psyker_four_c_02,Я б хотіла мати більше друзів. Або хоча б одного.
loc_psyker_female_b__lore_training_psyker_one_b_01,"Я щось пропускаю? Не впевнена, в чому проблема."
loc_psyker_female_b__lore_training_psyker_one_b_02,"О, я впевнена, що все не так погано."
loc_psyker_female_b__lore_training_psyker_one_c_01,"Я могла б спробувати бути більш тривожною, якщо ви думаєте, що це допоможе."
loc_psyker_female_b__lore_training_psyker_one_c_02,"Сефоні не відповідає за те, як ви її сприймаєте."
loc_psyker_female_b__lore_training_psyker_three_a_01,Мені подобається Сефоні. Іскриста душа!
loc_psyker_female_b__lore_training_psyker_three_a_02,"Сефоні мила, чи не так?"
loc_psyker_female_b__lore_training_psyker_three_a_03,Сефоні справді чудова!
loc_psyker_female_b__lore_training_psyker_three_a_04,Мій Коханий обожнює Сефоні.
loc_psyker_female_b__lore_training_psyker_three_b_01,"О, мені подобається з нею розмовляти. Чи радше слухати, як вона говорить. Я не можу й слова вставити."
loc_psyker_female_b__lore_training_psyker_three_b_02,"Вона дуже незвичайна, чи не так?"
loc_psyker_female_b__lore_training_psyker_three_c_01,"Ну, не думаю, що ви їй дуже подобаєтеся."
loc_psyker_female_b__lore_training_psyker_three_c_02,Я їй подобаюся набагато більше за вас. Вибачте.
loc_psyker_female_b__lore_training_psyker_two_b_01,Мені подобаються наші маленькі розмови. Вона нагадує мені мою матір.
loc_psyker_female_b__lore_training_psyker_two_b_02,"Вона дуже сувора, але мені це подобається."
loc_psyker_female_b__lore_training_psyker_two_c_01,Не хвилюйтеся... Це все одно сон. Мій сон. Не ваш.
loc_psyker_female_b__lore_training_psyker_two_c_02,"Не думаю, що скарги щось змінюють. Моєму Коханому не подобається, коли люди скаржаться."
loc_psyker_female_b__lore_valkyrie_one_a_01,"Валькірії не дуже зручні, чи не так?"
loc_psyker_female_b__lore_valkyrie_one_a_02,"Шкода, що я не побачила уві сні комфортніші транспортні засоби. З гравітаційними амортизаторами."
loc_psyker_female_b__lore_valkyrie_one_a_03,"Я дуже сподіваюся, що наступного разу, коли ми вирушимо на завдання, турбулентності буде менше."
loc_psyker_female_b__lore_valkyrie_one_a_04,"Я б хотіла, щоб ми добиралися до наших місій більш цивілізованим транспортом."
loc_psyker_female_b__lore_valkyrie_one_b_01,Усе це підкидання й хитання. Мені від цього стає якось зле.
loc_psyker_female_b__lore_valkyrie_one_b_02,"У мене паморочиться в голові. А коли в мене паморочиться в голові, я... Ну, неважливо."
loc_psyker_female_b__lore_valkyrie_one_c_01,"Не думаю, що вони розуміють, Коханий. Анітрохи."
loc_psyker_female_b__lore_valkyrie_one_c_02,"Неважливо. Не те щоб ми збиралися робити це знову, і знову, і зно... Ох."
loc_psyker_female_b__lore_war_end_b_01,"О, я дуже на це сподіваюся. Я б хотіла прокинутися."
loc_psyker_female_b__lore_war_end_b_02,"Це залежить від того, як довго триватиме мій сон, милий Громило."
loc_psyker_female_b__lore_war_end_c_01,"Гадаю, я не проти, але це все дуже виснажливо."
loc_psyker_female_b__lore_war_end_c_02,Від вас усіх жодної допомоги. Я запитаю свого Коханого.
loc_psyker_female_b__lore_xenos_four_b_01,"Гадаю, ти маєш рацію, Громило. [Пошепки] Але про це не можна говорити."
loc_psyker_female_b__lore_xenos_four_b_02,"Будь обережний, Громило, забагато знань — небезпечна річ. Мені це відомо."
loc_psyker_female_b__lore_xenos_four_c_01,"Вони не мають присутності в Емпіреї, тому навіть псайкери не можуть їх знайти. Дуже розумно."
loc_psyker_female_b__lore_xenos_four_c_02,"Якщо щось виглядає як людина і думає як людина, то хіба це не людина? Є над чим подумати."
loc_psyker_female_b__lore_xenos_one_b_01,"Якби ви зупинилися поговорити з ними, ви б, мабуть, виявили, що більшість ксеносів не так вже й відрізняються від нас."
loc_psyker_female_b__lore_xenos_one_b_02,"О, я думаю, що демони набагато гірші. Це не ксеноси дряпаються в моїй голові щоночі."
loc_psyker_female_b__lore_xenos_one_c_01,"Мій Коханий попереджає про расу металевих воїнів; найменш зрозумілу, і, швидше за все, найвитривалішу."
loc_psyker_female_b__lore_xenos_one_c_02,"Вони були тут задовго до нас і будуть тут ще довго після того, як ми зникнемо. Це передбачено."
loc_psyker_female_b__lore_xenos_three_a_01,Чому всі так зляться через використання ксенотехнологій? Мій Коханий робив це постійно.
loc_psyker_female_b__lore_xenos_three_a_03,"Чому людство завжди має стояти осібно? Звісно, якби ми ділилися знаннями з ксеносами, ми були б сильнішими."
loc_psyker_female_b__lore_xenos_three_a_04,"Цікаво, чому ми завжди знищуємо ксенотехнології замість того, щоб їх використовувати?"
loc_psyker_female_b__lore_xenos_three_b_01,"Члени нашого ордену використовують демонічну зброю, чи не так? Хіба це не те саме?"
loc_psyker_female_b__lore_xenos_three_c_01,"Мій Коханий каже, що шкода, що ми не спробували зрозуміти кадіанські пілони до їх падіння."
loc_psyker_female_b__lore_xenos_three_c_02,"Великого Розлому можна було б уникнути, якби ми тільки вивчили ті дивні пілони на Кадії..."
loc_psyker_female_b__lore_xenos_two_b_01,"Мій Коханий каже, що ми завдячуємо Аельдарі більше, ніж можемо собі уявити."
loc_psyker_female_b__lore_xenos_two_b_02,"За Аельдарі слідує темрява, тінь, від якої вони не можуть втекти, бо вона походить зсередини."
loc_psyker_female_b__lore_xenos_two_c_01,"Аельдарі чіпляються за існування, борючись з ворогом, якого не можуть здолати. Це справді дуже сумно."
loc_psyker_female_b__lore_xenos_two_c_02,"Їхня історія сумна — ціла раса, яка побачила свою власну загибель і не може її уникнути."
loc_psyker_female_b__lore_zola_four_b_01,"Так... Адамантієвий розум, міцно замкнений."
loc_psyker_female_b__lore_zola_four_b_02,Я не знаю. Вона досить часто хмуриться.
loc_psyker_female_b__lore_zola_four_c_01,"Хочете, щоб я уві сні зробила її більш... поступливою?"
loc_psyker_female_b__lore_zola_four_c_02,"Мій Коханий каже, що нам не варто її засмучувати... тому я й не буду."
loc_psyker_female_b__lore_zola_one_b_01,"Її думки завжди в русі, наче тіла, що пливуть річкою."
loc_psyker_female_b__lore_zola_one_b_02,"Здається, вона в розгубленості. Не знаю чому. Я не бачила її такою уві сні."
loc_psyker_female_b__lore_zola_one_c_01,Я б хотіла стати її подругою... Або препарувати її. Одне з двох.
loc_psyker_female_b__lore_zola_one_c_02,"Я могла б зібрати її по-іншому, якщо хочете. Вам би це сподобалося?"
loc_psyker_female_b__lore_zola_three_a_01,"Пані слідча — дивовижна особа, чи не так? Така рішуча."
loc_psyker_female_b__lore_zola_three_a_02,"Мені подобається пані слідча. У ній якраз стільки, скільки треба, зарозумілості... і страху."
loc_psyker_female_b__lore_zola_three_a_03,"Зола, здається, майже... боїться за нас. Чи це «боїться нас»?"
loc_psyker_female_b__lore_zola_three_a_04,"Мій Коханий каже, що Зола не така впевнена, як здається."
loc_psyker_female_b__lore_zola_three_b_01,"Мій Коханий каже, що вона часто розгублена."
loc_psyker_female_b__lore_zola_three_b_02,"У неї всередині все перекручено, чи не так?"
loc_psyker_female_b__lore_zola_three_c_01,"Востаннє, коли вона говорила, вона думала, чи не доведеться їй вас убити. Весело, правда?"
loc_psyker_female_b__lore_zola_three_c_02,"Мабуть, важко працювати на Ранніка. Влада без автономії."
loc_psyker_female_b__lore_zola_two_b_01,"Легко мати віру, коли мій Коханий говорить зі мною так часто."
loc_psyker_female_b__lore_zola_two_b_02,Мені не потрібно вірити. Я знаю. Я бачу свого Коханого. Постійно.
loc_psyker_female_b__lore_zola_two_c_01,"Мій Коханий цінує службу Золи, чи не так, Коханий?"
loc_psyker_female_b__lore_zola_two_c_02,"Насправді... Мій Коханий волів би, щоб ви всі прагнули до щастя, а не постійно кланялися й плазували."
loc_psyker_female_b__luggable_mission_pick_up_01,"Ох. Це досить важке, чи не так?"
loc_psyker_female_b__luggable_mission_pick_up_02,Чому я уявила себе уві сні тягловою твариною?
loc_psyker_female_b__mission_archives_alarm_01,Мені не подобається цей шум! Припиніть!
loc_psyker_female_b__mission_archives_alarm_02,"Говори голосніше, Коханий! Тут дуже шумно!"
loc_psyker_female_b__mission_archives_front_door_a_01,"Мій Коханий каже, що ми так не пройдемо."
loc_psyker_female_b__mission_archives_front_door_a_02,"Зачинено. Зачинено, зачинено, зачинено, зачинено, зачинено... Зачинено."
loc_psyker_female_b__mission_archives_mid_conversation_one_a_01,"Мій Коханий каже, що в цьому місці дуже мало правди."
loc_psyker_female_b__mission_archives_mid_conversation_one_a_02,"Не думаю, що мені б хотілося все це каталогізувати."
loc_psyker_female_b__mission_archives_mid_conversation_three_a_01,Усі ці розмови про прихованих зрадників... Це дуже тривожно.
loc_psyker_female_b__mission_archives_mid_conversation_three_a_02,"Зрада — це дуже суб'єктивне поняття, чи не так?"
loc_psyker_female_b__mission_archives_mid_conversation_two_a_01,"Цей архів такий величезний. Я все думаю, що ми загубимося."
loc_psyker_female_b__mission_archives_mid_conversation_two_a_02,"Мій Коханий каже, що він дуже вражений усім цим."
loc_psyker_female_b__mission_archives_start_banter_a_01,"Мій Коханий каже, що нам не все розповідають, навіть більше, ніж зазвичай."
loc_psyker_female_b__mission_archives_start_banter_a_02,Які чарівні запахи. Вони залишаться зі мною надовго.
loc_psyker_female_b__mission_cargo_end_event_conversation_one_a_01,Потяг пошкоджений? Він не може рухатися самостійно?
loc_psyker_female_b__mission_cargo_end_event_conversation_one_a_02,"Ні, Коханий. Я теж не розумію, чому ми не можемо просто поїхати на потязі."
loc_psyker_female_b__mission_cargo_end_event_conversation_one_c_01,Це здається дуже зрозумілим. Для різноманітності.
loc_psyker_female_b__mission_cargo_end_event_conversation_one_c_02,"Гаразд, гаразд, гаразд. Ви довели свою думку."
loc_psyker_female_b__mission_cargo_end_event_conversation_three_a_01,"Техножерцю? Мій Коханий хоче, щоб я запитала вас про ваше минуле."
loc_psyker_female_b__mission_cargo_end_event_conversation_three_a_02,"Як ви почали служити Ґрендилу, Техножерцю?"
loc_psyker_female_b__mission_cargo_end_event_conversation_three_c_01,Це дуже цікаво. Дякую.
loc_psyker_female_b__mission_cargo_end_event_conversation_three_c_02,Не треба з мене глузувати. Я лише запитала.
loc_psyker_female_b__mission_cargo_end_event_conversation_two_a_01,"Мій Коханий хоче знати, чи реальна наша команда підтримки. Тобто, чи справді реальна."
loc_psyker_female_b__mission_cargo_end_event_conversation_two_a_02,"Я думала, нам для цього дадуть команду підтримки?"
loc_psyker_female_b__mission_cargo_end_event_conversation_two_c_01,"Гадаю, побачимо, що буде. А потім, якщо знадобиться, поговоримо."
loc_psyker_female_b__mission_cargo_end_event_conversation_two_c_02,"Що ж, це здається цілком задовільним. Мабуть."
loc_psyker_female_b__mission_cargo_hab_feed_lines_01,Крутяться і крутяться. Крутяться і крутяться.
loc_psyker_female_b__mission_cargo_hab_feed_lines_02,"Усе це туди-сюди, без жодного уявлення, куди вони прямують. Як і ми, насправді."
loc_psyker_female_b__mission_cargo_labyrinth_01,Круть-верть. Верть-круть. У когось ще паморочиться в голові?
loc_psyker_female_b__mission_cargo_labyrinth_02,"Дуже складна будівля, чи не так?"
loc_psyker_female_b__mission_cargo_something_big_01,"Так, Коханий. Неспокійні духи скрізь."
loc_psyker_female_b__mission_cargo_something_big_02,"Ох, лишенько... Я чую крики. Вони реальні? Чи були реальними?"
loc_psyker_female_b__mission_cargo_start_banter_a_01,"Чому ці солдати тримаються позаду? Що вони знають такого, чого не знаю я?"
loc_psyker_female_b__mission_cargo_start_banter_a_02,"Стільки солдатів! ... Брудні, чи не так?"
loc_psyker_female_b__mission_cartel_elevator_conversation_one_line_one_01,У тихі моменти я чую жертв картелю. Голодних. Спраглих. Понівечених.
loc_psyker_female_b__mission_cartel_elevator_conversation_one_line_one_02,"Повітря густе від криків, навіть зараз. Жертви Водного Картелю волають про справедливість."
loc_psyker_female_b__mission_cartel_elevator_conversation_one_line_three_01,"Їх більше немає. Мій Коханий запевняє мене, що це так."
loc_psyker_female_b__mission_cartel_elevator_conversation_one_line_three_02,"Доля жорстока, та іноді справедливість милостива."
loc_psyker_female_b__mission_cartel_elevator_conversation_three_line_one_01,"Мій Любий каже, що Водний Картель згнив зсередини."
loc_psyker_female_b__mission_cartel_elevator_conversation_three_line_one_02,"Водний Картель був таким дурним, що дозволив єретикам себе розкласти."
loc_psyker_female_b__mission_cartel_elevator_conversation_three_line_three_01,"Усе так заплутано, чи не так? Суперечливі прихильності... душа на терезах."
